x,y,z,_,_,_,_,_,_,_,_,_
0.08105979713908171,0.10509857472567527,0.39978358366943034,0.008928871746727716,0.0070905683090935435,-0.0006550882616576548,-0.6833060871068912,0.6721972234642672,-0.008656583217125124,0.7143098666184517,0.5672454337281305,-0.052407092348321804
0.08041468432173382,0.10567303751171572,0.39978358366953237,0.008885001022461222,0.007063105181124389,-0.0006523228109503055,-0.6803543406702285,0.6679584845932776,-0.008656583213043897,0.7108002081758258,0.5650483832401899,-0.05218585650698006
0.0797780071372802,0.10623453745704936,0.3997835836696418,0.008838183825985387,0.007033541291303402,-0.0006493558704304589,-0.6772279479207544,0.6634793325390659,-0.008656583208665787,0.7070548319185394,0.5626832717872169,-0.05194850149649103
0.07914970716471043,0.10678313776753103,0.3997835836697586,0.008788468802541752,0.007001899551382658,-0.0006461900433877756,-0.6739288752937838,0.6587638406658893,-0.00865658320399412,0.7030776294663463,0.5601519323096531,-0.05169523557982979
0.07852972124781363,0.10731891129904804,0.39978358366988265,0.008735907117966601,0.00696820410162744,-0.0006428280705425996,-0.6704591931283244,0.653816288095247,-0.0086565831990324,0.6988726940866037,0.5574562960290114,-0.051426278014415676
0.07791798157594498,0.10784194034261467,0.3997835836700138,0.00868055239515507,0.006932480289498274,-0.0006392728271745502,-0.6668210738599993,0.6486411545261695,-0.008656583193784317,0.694444315611399,0.5545983907424373,-0.05114185882239978
0.07731441576851696,0.10835231639912483,0.3997835836701521,0.00862246064780589,0.006894754647708152,-0.0006355273201459333,-0.6630167901345887,0.6432431148285036,-0.00865658318825371,0.6897969751371297,0.5515803390672882,-0.050842218552538065
0.07671894696329314,0.10885013994387999,0.3997835836702973,0.008561690211420295,0.006855054871420939,-0.000631594684804914,-0.6590487128387996,0.6376270334113782,-0.008656583182444604,0.684935339504415,0.5484043566170035,-0.05052760803244544
0.0761314939082823,0.10933552018133678,0.3997835836704494,0.00849830167166173,0.006813409794569445,-0.0006274781817697415,-0.6549193090521397,0.6317979583766571,-0.008656583176361185,0.6798642555668726,0.5450727501065518,-0.05019828811133392
0.07555197105719454,0.10980857479037201,0.39978358367060823,0.008432357790155614,0.006769849365276217,-0.0006231811935949285,-0.6506311399205343,0.6257611154639865,-0.008656583170007788,0.6745887442550984,0.5415879153860924,-0.04985452939330734
0.07498028866819276,0.11026942966059941,0.3997835836707737,0.008363923427875999,0.006724404620438162,-0.0006187072213267489,-0.6461868584574869,0.6195219017993712,-0.008656583163388912,0.6691139944475996,0.5379523354077456,-0.049496611961801315
0.07441635290598463,0.11071821861998599,0.39978358367094574,0.008293065466188134,0.006677107659458012,-0.0006140598809487066,-0.6415892072717694,0.6130858794528002,-0.008656583156509216,0.6634453566541986,0.5341685781241092,-0.04912482509522102
0.07386006594713818,0.1111550831541725,0.3997835836711241,0.008219852725658979,0.006627991617150565,-0.0006092428997214414,-0.636841016224176,0.6064587688139854,-0.008656583149373497,0.6575883365208739,0.5302392943207573,-0.048739466974134
0.0733113260884329,0.11158017211799108,0.3997835836713088,0.008144355882770614,0.006577090635872168,-0.0006042601124233718,-0.6319452000175039,0.5996464417971653,-0.008656583141986703,0.6515485881668328,0.5261672153865986,-0.048340844380521816
0.07277002785815044,0.11199364143957644,0.39978358367149963,0.008066647384645624,0.006524439836896499,-0.0005991154574961678,-0.6269047557218486,0.5926549148838315,-0.008656583134353914,0.6453319073625403,0.5219551510239376,-0.047929272389418145
0.07223606213030961,0.11239565381738952,0.3997835836716965,0.00798680136187268,0.0064700752910327765,-0.0005938129730969871,-0.6217227602350979,0.5854903420105066,-0.008656583126480356,0.6389442245557664,0.5176059868979327,-0.04750507405308801
0.0717093162414767,0.11278637841082957,0.3997835836718992,0.00790489353961642,0.00641403398858351,-0.0005883567930679635,-0.6164023676867589,0.5781590073165861,-0.008656583118371378,0.6323915977603751,0.5131226822332139,-0.0470685800785871
0.07118967411040696,0.11316599052452188,0.39978358367210765,0.007821001147037512,0.00635635380856985,-0.0005827511428191662,-0.6109468067794505,0.5706673177542619,-0.008656583110032461,0.6256802053099291,0.5085082673519115,-0.04662012849839887
0.07067701635993057,0.11353467128717316,0.39978358367232175,0.007735202825265198,0.006297073487380461,-0.0005770003351405629,-0.6053593780810024,0.5630217955803167,-0.008656583101469207,0.618816338495493,0.5037658411655647,-0.046160064335391854
0.0701712204413189,0.11389260732511146,0.3997835836725413,0.007647578533956066,0.0062362325867771976,-0.0005711087659397183,-0.599643451261941,0.5552290707324573,-0.008656583092687332,0.6118063940903335,0.49889856861557547,-0.045688739261835865
0.06967216076086698,0.11423999043110486,0.3997835836727662,0.007558209456601264,0.0061738714613262516,-0.0005650809099134328,-0.5938024622841671,0.5472958731033962,-0.008656583083692672,0.6046568667744971,0.4939096780676999,-0.04520651125313344
0.06917970880856306,0.11457701722892474,0.3997835836729962,0.00746717790470991,0.006110031225286756,-0.0005589213161584272,-0.5878399105436664,0.5392290247230576,-0.008656583074491159,0.5973743414694817,0.4888024586631357,-0.04471374423667493
0.06869373328865395,0.11490388883418742,0.39978358367323125,0.007374567221014644,0.006044753719005814,-0.0005526346037276685,-0.5817593559714712,0.5310354318607916,-0.00865658306508884,0.5899654855946799,0.483580257630124,-0.04421080773634486
0.06821410025205764,0.115220810511867,0.39978358367347117,0.007280461681807177,0.005978081474829873,-0.0005462254571355978,-0.5755644160939092,0.5227220770563451,-0.00865658305549185,0.5824370412542221,0.4782464775568592,-0.043698076512940505
0.06774067323051323,0.11552799133093859,0.3997835836737158,0.007184946398529985,0.005910057682559425,-0.0005396986218170173,-0.5692587630545585,0.5142960110898297,-0.008656583045706424,0.5747958173643126,0.47280457362786354,-0.043175930200883235
0.06727331337211104,0.11582564381683551,0.399783583673965,0.007088107218810178,0.005840726154540809,-0.0005330588995499705,-0.5628461206057914,0.5057643449058645,-0.008656583035738876,0.5670486817359364,0.4672580508313316,-0.04264475294204924
0.06681187957831507,0.11611398360197227,0.39978358367421857,0.006990030627005718,0.0057701312903614115,-0.0005263111438422721,-0.5563302610673908,0.49713424149754787,-0.008656583025595611,0.5592025531185578,0.4616104611347457,-0.0421049330166922
0.06635622864220563,0.11639322907493997,0.3997835836744764,0.006890803644429362,0.005698318041219352,-0.0005194602552901144,-0.5497150022582529,0.4884129077637238,-0.008656583015283102,0.5512643932180341,0.45586540063444914,-0.04155686247213221
0.06590621538774762,0.11666360102890129,0.39978358367473826,0.006790513729394621,0.005625331874017071,-0.0005125111769153374,-0.5430042044054422,0.47960758635129597,-0.008656583004807903,0.5432411987002921,0.4500265066831345,-0.04100093674973781
0.0654616928100004,0.11692532230961682,0.39978358367500405,0.0066892486772019595,0.00555121873519878,-0.0005054688894854939,-0.5362017670324555,0.47072554749219164,-0.008656582994176626,0.535139993190223,0.44409745499683684,-0.0404375543105313
0.0650225122161304,0.11717861746357586,0.3997835836752736,0.006587096520194777,0.005476025014366171,-0.0004983384068220035,-0.5293116258297206,0.46177408084550964,-0.008656582983395944,0.5269678192761603,0.4380819567441921,-0.03986711625984169
0.06458852336702248,0.11742371238676483,0.39978358367554667,0.006484145428030909,0.005399797507724964,-0.0004911247711032127,-0.5223377495118432,0.4527604873567171,-0.008656582972472592,0.5187317305315997,0.43198375562215885,-0.039290025971549646
0.06415957461927281,0.11766083397460661,0.3997835836758232,0.0063804836083151285,0.005322583381418035,-0.00048383304816935693,-0.515284136666373,0.4436920711457536,-0.008656582961413351,0.5104387835657979,0.4258066249226685,-0.03870668871248493
0.06373551306757408,0.11789020977340119,0.3997835836761029,0.006276199207683644,0.005244430134739273,-0.00047646832283130554,-0.5081548125938312,0.43457613143141344,-0.008656582950225044,0.5020960301105313,0.41955436458973344,-0.03811751126712625
0.06331618468713869,0.11811206763391612,0.3997835836763856,0.006171380213517216,0.005165385563321473,-0.0004690356941931593,-0.500953826146822,0.4254199545064194,-0.008656582938914532,0.49371050915714587,0.41323079827447745,-0.03752290156340951
0.06290143447612224,0.11832663536748517,0.3997835836766713,0.006066114356381273,0.005085497722305492,-0.00046154027099156684,-0.49368524656903673,0.4162308057711777,-0.008656582927488724,0.485289239151765,0.406839770388668,-0.036923268299873364
0.06249110659779569,0.11853414040515615,0.39978358367695965,0.005960489013340406,0.005004814889556136,-0.0004539871669594002,-0.4863531603396949,0.4070159218382367,-0.008656582915954534,0.4768392102604482,0.4003851431619868,-0.036319020574753696
0.062085044522367544,0.11873480946028789,0.39978358367725053,0.005854591112256905,0.004923385528948822,-0.00044638149621796595,-0.4789616680255937,0.39778250271636645,-0.008656582904318918,0.46836737671307344,0.39387079370496175,-0.03571056751736081
0.06168309116821914,0.11892886819510515,0.3997835836775438,0.0057485070372119695,0.004841258253788523,-0.0004387283687049354,-0.4715148811459776,0.38853770408557214,-0.008656582892588839,0.4598806492370333,0.38730061108248226,-0.0350983179223142
0.06128508904243009,0.11911654089161351,0.3997835836778392,0.005642322535159453,0.004758481790391756,-0.0004310328856425854,-0.46401691905293846,0.37928862967198734,-0.008656582880771278,0.45138588758953446,0.38067849340035775,-0.03448267988700214
0.06089088038037329,0.11929805012734877,0.3997835836781367,0.005536122623941643,0.0046751049418888874,-0.0004233001350530511,-0.45647190583220165,0.3700423237332133,-0.008656582868873221,0.44288989319885774,0.374008344909502,-0.03386406045280223
0.06050030728421665,0.11947361645637415,0.39978358367843597,0.0054299915017796295,0.004591176552288419,-0.0004155351873259158,-0.4488839672278856,0.36080576366329165,-0.00865658285690165,0.4343994019235891,0.36729407313107443,-0.03324286525048897
0.06011321186017553,0.11964345809592028,0.39978358367873695,0.005324012458346381,0.0045067454708432216,-0.0004077430908432533,-0.441257227594671,0.35158585272611953,-0.008656582844863554,0.42592107693846315,0.36053958600577946,-0.0326194981502374
0.059729436354300953,0.11980779061910121,0.3997835836790394,0.005218267787540134,0.004421860516774755,-0.00039992886766845284,-0.43359580688211696,0.34238941292692576,-0.008656582832765904,0.41746150175623453,0.3537487890718027,-0.0319943609167295
0.05934882328662244,0.11996682665409372,0.39978358367934314,0.005112838702063977,0.0043365704444021675,-0.0003920975093043136,-0.42590381765511603,0.3332231780304506,-0.008656582820615662,0.40902717339404415,0.3469255826751392,-0.03136785286980198
0.05897121558348225,0.12012077559014056,0.39978358367964806,0.005007805249909632,0.004250923908718516,-0.0003842539725254096,-0.4181853621540873,0.32409378673383943,-0.008656582808419768,0.4006244956921202,0.3400738592156899,-0.030740370551035862
0.05859645670785587,0.12026984329075446,0.3997835836799539,0.004903246232848143,0.004164969431467736,-0.0003764031752905468,-0.4104445293994269,0.31500777600265467,-0.00865658279618514,0.3922597727930335,0.3331975004334193,-0.03011230739675331
0.0582243907874704,0.12041423181447113,0.39978358368026057,0.004799239127022071,0.004078755367771749,-0.00036854999274067013,-0.4026853923443817,0.3059715745777477,-0.008656582783918666,0.383939202789072,0.32630037473852325,-0.0294840534178505
0.05785486274053425,0.12055413914347776,0.3997835836805679,0.004695860005728048,0.00399232987335643,-0.000360699253287399,-0.3949120050804497,0.29699149666027086,-0.008656582771627203,0.3756688715448442,0.31938633458950627,-0.028855994886880766
0.05748771839889912,0.12068975892042225,0.3997835836808756,0.004593183464472487,0.0039057408724235427,-0.0003528557347971196,-0.3871284000992644,0.28807373578161855,-0.008656582759317563,0.3674547467017363,0.31245921392293546,-0.028228514032782273
0.05712280462843056,0.12082128019371918,0.3997835836811836,0.004491282548386367,0.003819036026227892,-0.0003450241608763865,-0.3793385856159046,0.27922435886535113,-0.008656582746996527,0.35930267187109277,0.3055228256396126,-0.02760198874371042
0.05675996944643741,0.12094888717159578,0.39978358368149175,0.004390228682064808,0.0037322627023989455,-0.00033720919726266095,-0.3715465429569261,0.27044930048650756,-0.008656582734670813,0.35121836102138393,0.2985809591503036,-0.02697679227829715
0.056399062135924244,0.1210727589851619,0.3997835836817999,0.004290091601908598,0.003645467945069884,-0.00032941544832614845,-0.36375622401833446,0.2617543573346533,-0.008656582722347103,0.34320739306552567,0.2916373779860618,-0.026353292985798273
0.056039933356510654,0.12119306946070613,0.39978358368210776,0.004190939291022051,0.003558698445855467,-0.0003216474536866183,-0.35597154879694815,0.25314518288516125,-0.008656582710032012,0.3352752066527084,0.28469581747645717,-0.025731854035439258
0.05568243525179324,0.12130998690144845,0.39978358368241523,0.00409283791672955,0.0034720005157386534,-0.0003139096849504168,-0.3481964030000948,0.24462728228387273,-0.0086565826977321,0.32742709516972,0.2777599825005053,-0.025112833155376494
0.05532642155298887,0.12142367387890943,0.3997835836827222,0.00399585177075372,0.0033854200579092704,-0.00030620654257139184,-0.34043463573722565,0.23620600744871154,-0.008656582685453863,0.3196682019551985,0.2708335453137608,-0.024496582381571583
0.05497174767864265,0.12153428703406917,0.39978358368302847,0.0039000432121017933,0.003299002541613058,-0.0002985423528404571,-0.3326900572982289,0.22788655239212963,-0.008656582673203727,0.31200351573054186,0.2639201434562407,-0.02388344781695664
0.05461827083022461,0.12164197688843585,0.39978358368333383,0.0038054726126920168,0.0032127929770585373,-0.000290921365007492,-0.3249664370223345,0.21967394876705865,-0.00865658266098805,0.30443786625001923,0.2570233777449731,-0.023273769401186514
0.05426585008343187,0.12174688766512207,0.39978358368363826,0.0037121983057462056,0.0031268358914314457,-0.0002833477485392767,-0.31726750126166914,0.2115730616385861,-0.00865658264881311,0.2969759201721749,0.25014681035515185,-0.022667880691273828
0.0539143464750083,0.1218491571200017,0.39978358368394146,0.0036202765369674345,0.0030411753060679784,-0.00027582559051707783,-0.3095969314436282,0.203588585482997,-0.008656582636685114,0.2896221771540435,0.2432939629939963,-0.02206610865339599
0.05356362308490953,0.12194891638298183,0.3997835836842433,0.003529761418511286,0.0029558547148337997,-0.0002683588931769746,-0.3019583622358646,0.19572504041496597,-0.008656582624610179,0.28238096616884917,0.23646831517107075,-0.0214687734661215
0.05321354511363493,0.1220462898093996,0.3997835836845437,0.0034407048857526983,0.0028709170637580116,-0.00026095157159600093,-0.29435537981786536,0.18798676864316896,-0.008656582612594348,0.2752564420473532,0.22967330256900254,-0.020876188335301492
0.05286397995457818,0.12214139484150435,0.39978358368484246,0.0033531566568364606,0.002786404731962984,-0.00025360745152632066,-0.2867915202623892,0.180377931153444,-0.008656582600643569,0.2682525822418933,0.2229123155178681,-0.020288659320803912
0.05251479726121793,0.12223434187997484,0.3997835836851395,0.0032671641949968792,0.00270235951393973,-0.00024633026738013383,-0.27927026803073873,0.17290250461843637,-0.008656582588763706,0.2613731838119563,0.2161886975772226,-0.019706485175306158
0.052165869009031154,0.12232523416535367,0.39978358368543454,0.0031827726736135716,0.0026188226032018294,-0.0002391236603665287,-0.271795054584469,0.16556427853113867,-0.008656582576960524,0.25462186062864156,0.20950574422841356,-0.019129957195243425
0.05181706955197434,0.12241416766927234,0.3997835836857276,0.003100024943967829,0.0025358345773614614,-0.00023199117678208379,-0.26436925711696907,0.15836685255954971,-0.008656582565239698,0.24800204079516971,0.20286670168066367,-0.018559359084056933
0.05146827567343699,0.1225012309952753,0.3997835836860184,0.003018961505646624,0.002453435384655321,-0.00022493626645562315,-0.2569961974070583,0.15131363411824553,-0.008656582553606816,0.24151696427920305,0.19627476579314343,-0.017994966827774544
0.05111936663154102,0.12258650528904046,0.3997835836863069,0.0029396204795378803,0.002371664331956496,-0.00021796228134795818,-0.2496791407973923,0.14440783615238864,-0.008656582542067352,0.23516968075246664,0.18973308111592155,-0.01743704858299014
0.05077022419874644,0.12267006415771112,0.3997835836865929,0.0028620375833389553,0.002290560074285394,-0.00021107247430550012,-0.2424212952985893,0.13765247512791615,-0.008656582530626693,0.228963047631427,0.18324474005083877,-0.01688586457715277
0.05042073269566428,0.12275197359806377,0.39978358368687633,0.00278624610950209,0.002210160605848929,-0.0002042699979676652,-0.23522581082127922,0.13105036922181101,-0.008656582519290117,0.22289972831292781,0.17681278213464285,-0.016341667021159113
0.05007077901908073,0.12283229193314758,0.399783583687157,0.0027122769055171626,0.002130503252609505,-0.00019755790382571642,-0.2280957785360139,0.1246041367044286,-0.008656582508062807,0.21698219059680993,0.17044019344450678,-0.015804700034060905
0.04972025266417951,0.12291106975701832,0.39978358368743483,0.0026401583564284394,0.002051624666390045,-0.00019093914143088813,-0.22103423036134182,0.1183161945055576,-0.00865658249694984,0.21121270528725178,0.1641299061264315,-0.015275199579714956
0.04936904574100909,0.12298834988713195,0.39978358368770966,0.0025699163694665418,0.0019735608205054137,-0.00018441655774827922,-0.2140441385790481,0.11218875695461601,-0.008656582485956193,0.2055933449633259,0.15788479804575917,-0.01475339341509466
0.04901705298525769,0.12306416732393656,0.39978358368798145,0.0025015743606696486,0.0018963470069062371,-0.00017799289665256068,-0.20712841557518566,0.10622383468479134,-0.008656582475086737,0.20012598290869588,0.1517076925586791,-0.014239501049946621
0.048664171763472146,0.12313854921714416,0.39978358368824995,0.002435153243352917,0.0018200178348013317,-0.00017167079855995407,-0.2002899137039143,0.10042323368968296,-0.008656582464346235,0.19481229218916934,0.1456013584020215,-0.013733733717348973
0.04831030207288434,0.12321151483813869,0.39978358368851513,0.002370671418278382,0.0017446072307176013,-0.00016545280019032284,-0.1935314252705503,0.09478855452044399,-0.008656582453739355,0.18965374486629027,0.13956850969804965,-0.013236294354678702
0.047955346536070066,0.1232830755579376,0.3997835836887768,0.0023081447653672416,0.0016701484399397237,-0.00015934133445194733,-0.1868556826288799,0.0893211916105516,-0.008656582443270657,0.18465161133432176,0.13361180606963452,-0.012747377594393615
0.04759921039073549,0.12335323483008834,0.399783583689035,0.0022475866367871406,0.001596674029252722,-0.00015333873044014347,-0.1802653583862271,0.08402233271454763,-0.008656582432944593,0.17980695976722857,0.1277338528596606,-0.012267169763921882
0.04724180147497621,0.12342198817786228,0.39978358368928946,0.0021890078512423706,0.001524215890897064,-0.00014744721353994502,-0.17376306570866984,0.0788929584466797,-0.008656582422765523,0.1751206556618936,0.12193720144743356,-0.011795848893876564
0.04688303020844844,0.12348932318507679,0.39978358368954015,0.002132416689286633,0.0014528052476200336,-0.00014166890562127303,-0.16735135871670276,0.07393384190465793,-0.008656582412737696,0.17059336146313847,0.11622434965279033,-0.011333584733669173
0.0465228095699511,0.12355521948987004,0.399783583689787,0.0020778188894770883,0.0013824726586908536,-0.00013600582531399626,-0.16103273296032733,0.06914554836363031,-0.008656582402865261,0.16622553625604797,0.11059774221730859,-0.010880538773514454
0.04616105507202366,0.12361964878073892,0.3997835836900298,0.0020252176451851234,0.001313248026718011,-0.000130459888348418,-0.15480962596021497,0.0645284350251574,-0.008656582393152267,0.1620174355108314,0.10505977134969274,-0.01043686427166933
0.04579768473323839,0.12368257479416017,0.39978358369026856,0.001974613601882499,0.0012451606050866515,-0.00012503290794554545,-0.14868441779992858,0.06008265080618281,-0.008656582383602666,0.15796911086571447,0.0996127773207659,-0.010002706285654393
0.04543261904898089,0.12374395331312103,0.3997835836905031,0.0019260048547242847,0.0011782390058023462,-0.00011972659523961886,-0.14265943175166115,0.05580813615315493,-0.008656582374220312,0.15408040993357436,0.09425904909097052,-0.00957820170605619
0.045065780961602867,0.12380373216591942,0.3997835836907334,0.001879386946259793,0.001112511207502247,-0.00011454255971407095,-0.1367369349159265,0.051704622867191886,-0.008656582365008957,0.15035097611881448,0.08900082495126156,-0.009163479291403967
0.04469709583094933,0.12386185122463013,0.3997835836909593,0.0018347528641137149,0.001048004563362048,-0.00010948230963035095,-0.13091913885303844,0.04777163392700393,-0.008656582355972258,0.14678024843185522,0.08384029315566277,-0.008758659702475528
0.04432649140636015,0.12391824240269642,0.3997835836911808,0.0017920930384977077,0.0009847458085995892,-0.00010454725242779769,-0.125208200182024,0.044008483297684926,-0.008656582347113778,0.14336746129006156,0.07877959252155532,-0.00836385553428705
0.043953897801373154,0.1239728296511772,0.3997835836913977,0.0017513953394330784,0.0009227610672404652,-9.973869507106756e-05,-0.11960622111980684,0.04041427571505693,-0.008656582338436988,0.14011164429555747,0.07382081297092653,-0.007979171343887287
0.0435792474724554,0.12402552895328196,0.39978358369161,0.001712645073594083,0.0008620758577828772,-9.505784432060479e-05,-0.11411524993127928,0.03698790643752615,-0.008656582329945262,0.13701162198269023,0.06896599598355763,-0.007604703671995177
0.04320247520320127,0.12407624831694285,0.3997835836918176,0.0016758249807143032,0.0008027150973672508,-9.050580690050339e-05,-0.10873728125839754,0.03372806095999624,-0.00865658232164188,0.13406601353054037,0.06421713493059361,-0.007240541056428759
0.04282351809554409,0.12412488776531334,0.3997835836920204,0.0016409152295380396,0.000744703104025325,-8.608358953718462e-05,-0.10347425629402654,0.0306332146875125,-0.00865658231353003,0.13127323243903322,0.05957617525446994,-0.006886764035199389
0.04244231556961586,0.12417133932525404,0.3997835836922183,0.0016078934133462062,0.0006880635965580415,-8.179209884192704e-05,-0.09832806276430783,0.027701632570087866,-0.00865658230561281,0.12863148617101067,0.055045014459144156,-0.006543445137114126
0.04205880937397344,0.12421548701405713,0.3997835836924113,0.0015767345451394854,0.0006328196915671306,-7.763214101008919e-05,-0.09330053468145849,0.02493136870441402,-0.008656582297893225,0.12613877576688337,0.05062550187262212,-0.006210648857713596
0.04167294360797635,0.12425720682488053,0.39978358369259925,0.001547411052622151,0.0005789938971451785,-7.36044213101256e-05,-0.08839345182740604,0.02232026591301016,-0.008656582290374179,0.1237928954433362,0.04631943814216391,-0.005888431618393293
0.04128466475814203,0.12429636671160794,0.39978358369278216,0.0015198927731979162,0.0005266081027161815,-6.970954333637694e-05,-0.08360853892776293,0.019865955316818052,-0.008656582283058486,0.12159143219299651,0.042128574421527704,-0.005576841706626864
0.04089392175032466,0.12433282657412179,0.3997835836929599,0.0014941469492634077,0.00047568356451095704,-6.594800800097322e-05,-0.07894746447517038,0.017565855923226188,-0.008656582275948864,0.11953176540791119,0.03805461120900287,-0.005275919195318454
0.040500666019541075,0.12436643824526947,0.39978358369313244,0.0014701382241656326,0.00042624088616593863,-6.232021224242927e-05,-0.07441183916152781,0.015417174258030799,-0.008656582269047922,0.11761106655614427,0.03409919679531359,-0.0049856958394904425
0.040104851599226644,0.12439704548111516,0.3997835836932997,0.0014478286392748778,0.0003782999939427826,-5.8826447431148015e-05,-0.0700032138795035,0.013416904076721988,-0.008656582262358176,0.11582629894760796,0.03026392528118718,-0.0047061949487238654
0.039706435231596074,0.12442448395640046,0.39978358369346156,0.0014271776327148952,0.00033188010609383717,-5.5466897455968414e-05,-0.06572307725611182,0.011561826197837815,-0.00865658225588203,0.1141742176324773,0.02655033412659165,-0.0044374312340823945
0.039305376500649664,0.12444858126747553,0.3997835836936181,0.0014081420403838584,0.00028699969593272727,-5.224163648024679e-05,-0.06157285268407305,0.009848508508588427,-0.00865658224962177,0.11265136948286593,0.02295990119638265,-0.004179410628599059
0.038901637989158445,0.12446915694530686,0.39978358369376915,0.00139067609999285,0.00024367644822439354,-4.9150626361638394e-05,-0.05755389482127618,0.00827330620059627,-0.008656582243579573,0.1112540935159043,0.019494041271506335,-0.003932130080859002
0.0384951854607181,0.12448602248150353,0.3997835836939147,0.0013747314589388202,0.0002019272085731973,-4.619371373591076e-05,-0.053667485534014105,0.006832362301003731,-0.00865658223775748,0.10997852152357582,0.016154102000048062,-0.003695577321704801
0.038085988067634254,0.12449898137062998,0.3997835836940547,0.0013602571869160737,0.00016176792557588736,-4.337062677268035e-05,-0.049914829266916934,0.005521608571413812,-0.00865658223215741,0.10882057908163442,0.012941359269469516,-0.0034697306046957126
0.0376740185850308,0.12450782917236851,0.3997835836941891,0.0013471997942485893,0.0001232135856061578,-4.068097161902652e-05,-0.04629704783070516,0.004336766853647604,-0.00865658222678113,0.10777598701618947,0.009857011989373762,-0.0032545584215970935
0.037259253671124405,0.12451235359735578,0.3997835836943179,0.001335503256993497,8.627814021920318e-05,-3.8124228556085234e-05,-0.04281517460880141,0.0032733509470449676,-0.008656582221630262,0.10684026341198255,0.006902176283869452,-0.0030500191949082746
0.03684167415311314,0.12451233462072309,0.399783583694441,0.0013251090499188775,5.0974426299875246e-05,-3.569974790332977e-05,-0.03947014819482752,0.0023266691065800763,-0.00865658221670626,0.10600872625061013,0.0040778791034236095,-0.002856060950205394
