x_estimate,y_estimate,z_estimate,x_error,y_error,z_error
0.3777851164340973,0.3271017372608185,-0.13114817440509796,-0.03173150660696966,-0.019993795512308066,-0.001148174405097957
0.37797626852989197,0.327500581741333,-0.1309451013803482,-0.03250267711596355,-0.020497374334870755,-0.0009451013803482011
0.37800195813179016,0.32825592160224915,-0.13048914074897766,-0.033440052062180925,-0.02063621257187931,-0.0004891407489776567
0.3791908621788025,0.32874953746795654,-0.13174736499786377,-0.033214503917596006,-0.021027723461161663,-0.001747364997863765
0.37940680980682373,0.3291705548763275,-0.1315273940563202,-0.03396177092796493,-0.021482011906283016,-0.001527394056320186
0.3796328008174896,0.32959693670272827,-0.13130497932434082,-0.034698438325430236,-0.021920382407509487,-0.0013049793243408159
0.3798687756061554,0.33002805709838867,-0.1310885101556778,-0.035424168060786576,-0.022342765344897875,-0.001088510155677791
0.3807987570762634,0.3303866386413574,-0.13212957978248596,-0.03545455653181362,-0.02282577992287388,-0.0021295797824859575
0.37895485758781433,0.33212247490882874,-0.13038812577724457,-0.03825712726329,-0.021919011575305958,-0.00038812577724456343
0.3792199194431305,0.3333510458469391,-0.12970370054244995,-0.03894869003844731,-0.021506396462386168,0.00029629945755005327
0.3792199194431305,0.3333510458469391,-0.12970370054244995,-0.03990293595113975,-0.022308693156964154,0.00029629945755005327
0.37970444560050964,0.33469125628471375,-0.12923753261566162,-0.040369960294756924,-0.021756609771506952,0.0007624673843383833
0.3799641728401184,0.33520907163619995,-0.1290157437324524,-0.04105878645961292,-0.022012277419853843,0.0009842562675476119
0.3802727162837982,0.3360610604286194,-0.1288541853427887,-0.041695512243236255,-0.021918688760063365,0.0011458146572113082
0.38152796030044556,0.33685508370399475,-0.13013967871665955,-0.04138198039445107,-0.021867578949053335,-0.00013967871665954146
0.381879061460495,0.33739104866981506,-0.13002166152000427,-0.04196877525331544,-0.022058671340154934,-2.166152000426802e-05
0.38284966349601746,0.33780619502067566,-0.13123063743114471,-0.04193200738699926,-0.022354390446090777,-0.00123063743114471
0.3817010223865509,0.33850613236427307,-0.12939320504665375,-0.04401018810243784,-0.022348823739722135,0.0006067949533462569
0.3820812702178955,0.33903852105140686,-0.1292596161365509,-0.044554965189327944,-0.02249403999864452,0.0007403838634491011
0.38392937183380127,0.3405727744102478,-0.12995614111423492,-0.04362716587439547,-0.02162038619922807,4.3858885765080124e-05
0.38335680961608887,0.3410900831222534,-0.12853996455669403,-0.04511511165192433,-0.021746462227549834,0.0014600354433059737
0.38380634784698486,0.3415946364402771,-0.1284075230360031,-0.04557585353720234,-0.021867898711495637,0.0015924769639968916
0.3842758536338806,0.342090904712677,-0.12828153371810913,-0.046011350763435266,-0.0219800735161782,0.0017184662818908736
0.3847658634185791,0.3425794839859009,-0.12815621495246887,-0.04642090390007436,-0.022082266133703676,0.0018437850475311324
0.38527652621269226,0.3430609107017517,-0.12803171575069427,-0.046804211251139205,-0.022173841955299034,0.0019682842493057295
0.38713690638542175,0.34378325939178467,-0.12964817881584167,-0.04583206570785836,-0.022006653528638842,0.00035182118415832964
0.3877737522125244,0.34427201747894287,-0.12966157495975494,-0.04607758584674426,-0.022055164693463247,0.0003384250402450606
0.3891080915927887,0.345227986574173,-0.12967632710933685,-0.04561961986704899,-0.021618548211930377,0.0003236728906631514
0.389804482460022,0.34569498896598816,-0.12969262897968292,-0.04579349483966211,-0.02165297819924772,0.0003073710203170821
0.3905196487903595,0.34615445137023926,-0.12970870733261108,-0.045942380367616,-0.021677045290459773,0.00029129266738892046
0.3915640711784363,0.3464154303073883,-0.13076823949813843,-0.045755697684803476,-0.021881730179698244,-0.0007682394981384233
0.392338365316391,0.3468448221683502,-0.1308613270521164,-0.04583274085895461,-0.02190019247393049,-0.0008613270521163896
0.3931294083595276,0.3472649157047272,-0.13094930350780487,-0.045886550114925706,-0.021910217127811493,-0.0009493035078048662
0.3909505605697632,0.348947137594223,-0.1280452013015747,-0.048903689887300705,-0.020640467811895546,0.0019547986984252974
0.3915926218032837,0.3494223654270172,-0.12790733575820923,-0.04909329203584545,-0.020560172870953963,0.002092664241790776
0.39193031191825867,0.3500121831893921,-0.12731443345546722,-0.0495805751478996,-0.020347868798422264,0.0026855665445327803
0.39359697699546814,0.35057905316352844,-0.12868072092533112,-0.048732138034699,-0.020141227310020327,0.0013192790746688887
0.3951398730278015,0.3514270782470703,-0.12879395484924316,-0.04800067576584366,-0.0196362920155968,0.0012060451507568404
0.39583346247673035,0.3518509864807129,-0.1286619007587433,-0.04811168284345679,-0.019538492902086313,0.0013380992412567183
0.39583346247673035,0.3518509864807129,-0.1286619007587433,-0.04890940473525418,-0.019847789932889714,0.0013380992412567183
0.39776983857154846,0.352477103471756,-0.12958943843841553,-0.04776384388260546,-0.019514336070072802,0.0004105615615844771
0.3987252116203308,0.35278716683387756,-0.13007576763629913,-0.04759235254517147,-0.019480488806319196,-7.576763629912886e-05
0.39736512303352356,0.3533579409122467,-0.12744967639446259,-0.04972936732247757,-0.01916967845983031,0.002550323605537419
0.3994143605232239,0.3539421856403351,-0.12863728404045105,-0.04845008316752314,-0.018829346682586345,0.0013627159595489546
0.3989357650279999,0.35419762134552,-0.12688235938549042,-0.049691646232378595,-0.018801980813999586,0.003117640614509587
0.4009034335613251,0.35462692379951477,-0.12826743721961975,-0.048479950796506355,-0.018585118018342783,0.0017325627803802535
0.40049535036087036,0.3549364507198334,-0.12663641571998596,-0.0496370079005215,-0.018472618000616337,0.0033635842800140425
0.4012398421764374,0.355261892080307,-0.1264108270406723,-0.04963448984756669,-0.018329011943550078,0.003589172959327702
0.4019971191883087,0.35557547211647034,-0.12617947161197662,-0.04961218908041881,-0.018182299780360345,0.003820528388023381
0.40398821234703064,0.3558463156223297,-0.12788864970207214,-0.04834908064323734,-0.01806358320726137,0.002111350297927861
0.4037276804447174,0.3561989665031433,-0.1264207810163498,-0.04933061491779778,-0.017848546471448623,0.003579218983650212
0.4045441746711731,0.35647860169410706,-0.12629185616970062,-0.04922815288081983,-0.01769224182481466,0.003708143830299382
0.40537187457084656,0.35674792528152466,-0.1261870115995407,-0.049107529966321006,-0.017532194807001578,0.003812988400459294
0.4071921408176422,0.3568158745765686,-0.1281602680683136,-0.047987403115881566,-0.017559697607677616,0.0018397319316864058
0.4094451367855072,0.35706627368927,-0.12958264350891113,-0.0464276290388137,-0.01739115496031357,0.00041735649108887163
0.40844351053237915,0.3574562072753906,-0.12745067477226257,-0.04811558206456923,-0.017069709894668994,0.002549325227737431
0.4104917645454407,0.3577343225479126,-0.12899458408355713,-0.04674678423935674,-0.016846941256044523,0.0010054159164428755
0.4100976288318634,0.357911080121994,-0.12744221091270447,-0.047813532082709886,-0.016712612422180917,0.0025577890872955367
0.41099613904953003,0.3581119477748871,-0.12748195230960846,-0.047580818309421735,-0.01654147713589127,0.002518047690391545
0.411708801984787,0.3582349717617035,-0.12723231315612793,-0.04752716620970532,-0.01643570781210707,0.0027676868438720748
0.4126095771789551,0.3584154546260834,-0.12727099657058716,-0.04727864788575842,-0.016260217379773456,0.0027290034294128462
0.413516640663147,0.3585890531539917,-0.12731853127479553,-0.047017120385116296,-0.016079561009858745,0.002681468725204472
0.41442909836769104,0.35875648260116577,-0.1273735761642456,-0.04674351216437017,-0.01589323159827266,0.002626423835754399
0.41534915566444397,0.35902824997901917,-0.12739650905132294,-0.046455653424874344,-0.015590926218224554,0.0026034909486770674
0.4162697494029999,0.35918545722961426,-0.127460777759552,-0.046160643959370196,-0.015391742710770928,0.0025392222404480025
0.41719481348991394,0.35933831334114075,-0.12753084301948547,-0.04585458746029053,-0.01518566736132232,0.002469156980514531
0.41905999183654785,0.35963189601898193,-0.12769190967082977,-0.04460187846404612,-0.01482781304625358,0.0023080903291702315
0.42000070214271545,0.3597719967365265,-0.1277773082256317,-0.0442671384640177,-0.01461257402464844,0.0022226917743682906
0.4209466874599457,0.3599066734313965,-0.12786246836185455,-0.043920664248335683,-0.014392073108662862,0.0021375316381454512
0.42249083518981934,0.35972097516059875,-0.1312885731458664,-0.04296960880688694,-0.01448143689812359,-0.0012885731458663896
0.42354607582092285,0.35983970761299133,-0.13166868686676025,-0.04250108250392737,-0.014256030180133439,-0.0016686868667602495
0.4246053695678711,0.35995152592658997,-0.13205000758171082,-0.04202216635274425,-0.014027363045228558,-0.002050007581710811
0.42432472109794617,0.359871506690979,-0.1302127242088318,-0.04287689720667487,-0.013980518838813794,-0.00021272420883178267
0.4250331521034241,0.3599393665790558,-0.13003325462341309,-0.042736295108341704,-0.01377593550281786,-3.3254623413081497e-05
0.4259949028491974,0.3600080907344818,-0.13021551072597504,-0.042336161667452576,-0.013560777180394057,-0.00021551072597503218
0.42765769362449646,0.3598839044570923,-0.13221842050552368,-0.04122881853819016,-0.01352896254026048,-0.002218420505523677
0.4299278259277344,0.35975882411003113,-0.13388964533805847,-0.039508006167067455,-0.013488613895950241,-0.0038896453380584672
0.4308720827102661,0.3597939610481262,-0.1341884434223175,-0.03910698348540109,-0.013278753319658165,-0.0041884434223175004
0.43186816573143005,0.3597162067890167,-0.13504396378993988,-0.038648090493911824,-0.013172617528200092,-0.005043963789939876
0.4328048825263977,0.3597392737865448,-0.13537363708019257,-0.03824256123783343,-0.012956617180662211,-0.0053736370801925615
0.43194815516471863,0.3595212996006012,-0.13351696729660034,-0.03962451499453867,-0.012972732792619013,-0.0035169672966003374
0.43194815516471863,0.3595212996006012,-0.13351696729660034,-0.04014382130843852,-0.012762062128845397,-0.0035169672966003374
0.4344449043273926,0.35988759994506836,-0.13478568196296692,-0.03816049910941266,-0.012176387331150451,-0.0047856819629669145
0.43535035848617554,0.3598991632461548,-0.13498860597610474,-0.03776263291829146,-0.011936849371622427,-0.004988605976104732
0.43478822708129883,0.3596154749393463,-0.13303518295288086,-0.038826553230597805,-0.011984061810189961,-0.003035182952880855
0.43683716654777527,0.3596741557121277,-0.13451820611953735,-0.037273643089405895,-0.011680498501877468,-0.004518206119537349
0.4376941919326782,0.3596646785736084,-0.13462716341018677,-0.036906926431563125,-0.011436776670931237,-0.004627163410186763
0.4389263987541199,0.3594474494457245,-0.13573403656482697,-0.036159346194783004,-0.011392576470396265,-0.005734036564826961
0.43782904744148254,0.35945188999176025,-0.13361486792564392,-0.03773567984596243,-0.011118558310611426,-0.0036148679256439165
0.43989890813827515,0.3595236837863922,-0.1350289285182953,-0.03613919454928316,-0.010769116851633398,-0.005028928518295284
0.4415232539176941,0.3594862222671509,-0.13509643077850342,-0.03498265392391742,-0.010520935219004157,-0.0050964307785034135
0.44232451915740967,0.35947003960609436,-0.13511574268341064,-0.034643659644717606,-0.010243550303402293,-0.00511574268341064
0.4434245824813843,0.3592076897621155,-0.1362268477678299,-0.034000368478019016,-0.01020447588302864,-0.006226847767829891
0.4424154460430145,0.3591948449611664,-0.13398624956607819,-0.03546081297817838,-0.009908104320776268,-0.003986249566078182
0.44313836097717285,0.3591648042201996,-0.1339200884103775,-0.035183776017197355,-0.009621198219802451,-0.003920088410377498
0.4437021017074585,0.3591204583644867,-0.13361585140228271,-0.03506051646104985,-0.009340925587181248,-0.0036158514022827104
0.4455871880054474,0.3591892123222351,-0.13498972356319427,-0.03361054709584871,-0.008939937721091695,-0.0049897235631942705
0.4454062283039093,0.35903435945510864,-0.13377581536769867,-0.03422129130181267,-0.008754995062443982,-0.003775815367698665
0.4461008906364441,0.3590117394924164,-0.1336890608072281,-0.03395111210249707,-0.008430309442587602,-0.003689060807228084
0.4467896819114685,0.3589939475059509,-0.1335902065038681,-0.0336815328812875,-0.00809333528969891,-0.0035902065038680986
0.44747278094291687,0.3589809834957123,-0.13349609076976776,-0.033412404342728685,-0.007744120223207029,-0.003496090769767757
0.4481316804885864,0.3590909242630005,-0.13332779705524445,-0.033162262467685055,-0.00726463335925448,-0.0033277970552444414
0.44962120056152344,0.3589894473552704,-0.13388673961162567,-0.032076315196875926,-0.006989241542384561,-0.003886739611625667
0.44962120056152344,0.3589894473552704,-0.13388673961162567,-0.032474730295647736,-0.0066050932305410925,-0.003886739611625667
0.452043741941452,0.35889318585395813,-0.13550016283988953,-0.03044547268521547,-0.006309968693527457,-0.005500162839889522
0.4527095556259155,0.3589010536670685,-0.13554038107395172,-0.03016783702278303,-0.005903517964711669,-0.005540381073951717
0.4533688724040985,0.3589184582233429,-0.13557733595371246,-0.029891617308667184,-0.0054803736176547435,-0.005577335953712459
0.45402103662490845,0.3589462339878082,-0.13560742139816284,-0.029617493192227506,-0.005039740503988865,-0.005607421398162837
0.4546654522418976,0.35898497700691223,-0.13563121855258942,-0.029346083929076783,-0.004581061365472872,-0.005631218552589412
0.45566004514694214,0.3587767779827118,-0.13689127564430237,-0.02871948605053387,-0.004362283912788534,-0.006891275644302364
0.456314355134964,0.35881906747817993,-0.1369878649711609,-0.02842818140298664,-0.003886015768801543,-0.006987864971160884
0.4570273458957672,0.3587872385978699,-0.13741308450698853,-0.02807322716104038,-0.0034769019318532934,-0.007413084506988521
0.45545923709869385,0.35924771428108215,-0.13499078154563904,-0.029994423748696708,-0.002568557621760059,-0.004990781545639034
0.457098126411438,0.3594108521938324,-0.1361021101474762,-0.02870369282717322,-0.0019506635220688517,-0.006102110147476192
0.4565019905567169,0.35953378677368164,-0.13471071422100067,-0.029643076245620903,-0.0013661238643841167,-0.004710714221000667
0.45697659254074097,0.3596428334712982,-0.13457155227661133,-0.02950682882075739,-0.0007886623107922208,-0.004571552276611324
0.45743653178215027,0.3597615957260132,-0.1344161033630371,-0.02938036821669998,-0.00019471509702412293,-0.004416103363037105
0.45831504464149475,0.3600272536277771,-0.13405868411064148,-0.028830474424869412,0.0005528575161468652,-0.004058684110641475
0.45873597264289856,0.3601730167865753,-0.1338723748922348,-0.028733321552321722,0.0011872240043220295,-0.003872374892234798
0.45914673805236816,0.36032652854919434,-0.13369297981262207,-0.02864150225394957,0.0018359856937424368,-0.003692979812622066
0.4595487713813782,0.36048731207847595,-0.13351774215698242,-0.028553600239871413,0.002498622743556722,-0.0035177421569824174
0.45994341373443604,0.36065489053726196,-0.1333463340997696,-0.028468287939429793,0.003174614238051099,-0.003346334099769588
0.4603317379951477,0.3608284294605255,-0.13317885994911194,-0.028384505327055054,0.0038630804726420553,-0.003178859949111934
0.4607149660587311,0.3610069155693054,-0.1330149918794632,-0.028301042702030044,0.004562961687205491,-0.0030149918794631914
0.4610942006111145,0.3611893057823181,-0.13286183774471283,-0.028216808922113645,0.0052731670023666855,-0.002861837744712825
0.4623503088951111,0.3619171380996704,-0.13426978886127472,-0.02725094765039887,0.00653518523328922,-0.004269788861274715
0.4630512595176697,0.36195147037506104,-0.13623908162117004,-0.02683550056139683,0.00711002359726326,-0.0062390816211700395
0.4634844660758972,0.3621520400047302,-0.13633063435554504,-0.026683063728625722,0.00785736734328396,-0.0063306343555450395
0.4644811749458313,0.3621363043785095,-0.13782359659671783,-0.025962399849694895,0.008394620148897247,-0.00782359659671783
0.4653497040271759,0.3625261187553406,-0.13816693425178528,-0.025365199515646752,0.009343581946593404,-0.008166934251785274
0.4653497040271759,0.3625261187553406,-0.13816693425178528,-0.02563181994135194,0.009908831371735038,-0.008166934251785274
0.46572932600975037,0.3632918894290924,-0.1386115700006485,-0.025514117430794014,0.011245894792649036,-0.008611570000648494
0.4650331735610962,0.36371955275535583,-0.1376221776008606,-0.02646749522604991,0.012250833773822967,-0.007622177600860591
0.46542757749557495,0.3639281988143921,-0.13771586120128632,-0.026325628816136648,0.013042676219292004,-0.0077158612012863115
0.46568745374679565,0.3642529249191284,-0.13762657344341278,-0.026313608060720917,0.013956455478510654,-0.007626573443412776
0.4670688211917877,0.3644334375858307,-0.13911716639995575,-0.02517541938086232,0.014731812296097435,-0.009117166399955745
0.4666219651699066,0.3647526502609253,-0.13830415904521942,-0.025860782255089587,0.01565159252191667,-0.008304159045219417
0.46702444553375244,0.3649526536464691,-0.1383802890777588,-0.025692141183429107,0.016457817424007537,-0.008380289077758785
0.4673018157482147,0.36534732580184937,-0.1382557898759842,-0.025643946603353895,0.01746429378178932,-0.008255789875984187
0.4676978886127472,0.3655358552932739,-0.1382799595594406,-0.02547238918254935,0.018270137030964806,-0.008279959559440608
0.4680955708026886,0.3657173812389374,-0.13829421997070312,-0.025294565292570348,0.01907441130788884,-0.00829421997070312
0.4688996374607086,0.36605554819107056,-0.13828164339065552,-0.024705702432347265,0.020040684334262315,-0.008281643390655513
0.4688996374607086,0.36605554819107056,-0.13828164339065552,-0.02491625397926389,0.020674069478159862,-0.008281643390655513
0.4705979824066162,0.36614224314689636,-0.14066438376903534,-0.02342381020524731,0.021399348140680896,-0.010664383769035335
0.4714144766330719,0.3660965859889984,-0.14183859527111053,-0.02280856829086686,0.02199739092432884,-0.01183859527111053
0.47197267413139343,0.3662117123603821,-0.14209070801734924,-0.02244697541411067,0.02276124933842849,-0.012090708017349239
0.4725392758846283,0.36631470918655396,-0.142335906624794,-0.02207233142995968,0.02351792438728828,-0.012335906624794002
0.4731143116950989,0.36640477180480957,-0.1425764411687851,-0.021684607057323668,0.02426652372035154,-0.01257644116878509
0.47355377674102783,0.3662998378276825,-0.1430835723876953,-0.021427807336810212,0.024824895518931245,-0.013083572387695308
0.47413262724876404,0.3663398027420044,-0.14333246648311615,-0.02102697597281511,0.025532844120963794,-0.013332466483116145
0.47457730770111084,0.3662780523300171,-0.14350999891757965,-0.02075566813939156,0.026143662470133222,-0.013509998917579646
0.47574034333229065,0.36625319719314575,-0.14399157464504242,-0.019761357999349083,0.026795866669721446,-0.013991574645042415
0.47574034333229065,0.36625319719314575,-0.14399157464504242,-0.01992543551352921,0.027477320456002263,-0.013991574645042415
0.4730258584022522,0.36822593212127686,-0.14171981811523438,-0.0227993488991044,0.030135805901060964,-0.01171981811523437
0.47305259108543396,0.3683704733848572,-0.1412636786699295,-0.022927394312619476,0.030970295134220782,-0.0112636786699295
0.47305259108543396,0.3683704733848572,-0.1412636786699295,-0.02307752054482437,0.03166433975704824,-0.0112636786699295
0.4742873013019562,0.368694007396698,-0.14076082408428192,-0.021988282997775332,0.03268591276290689,-0.010760824084281917
0.47449788451194763,0.36880621314048767,-0.1404067873954773,-0.021918517017019967,0.03350004814653529,-0.01040678739547729
0.474918931722641,0.36878105998039246,-0.14026397466659546,-0.021633629551539024,0.03418061014408308,-0.010263974666595455
0.4754553437232971,0.3690122663974762,-0.14024388790130615,-0.02122871761446088,0.03512121074793284,-0.010243887901306148
0.47590526938438416,0.3689574599266052,-0.1401025354862213,-0.020905629996183284,0.0357793696862686,-0.010102535486221309
0.4762473702430725,0.3690571188926697,-0.13993766903877258,-0.0206857026909264,0.03659545620276411,-0.009937669038772579
0.4767184853553772,0.36896735429763794,-0.13977183401584625,-0.020332094056299765,0.03722547098808632,-0.009771834015846248
0.47756534814834595,0.36881133913993835,-0.13937704265117645,-0.019598067972915745,0.03779247554410392,-0.009377042651176448
0.47806423902511597,0.3686578869819641,-0.13916243612766266,-0.01920734125069412,0.038365170796785364,-0.009162436127662654
0.4785667657852173,0.3684805631637573,-0.13892821967601776,-0.01880830321971494,0.03891700835555301,-0.008928219676017757
0.4789702594280243,0.36876681447029114,-0.1383076161146164,-0.018503619937545124,0.039935320226291315,-0.00830761611461639
0.4794825315475464,0.3685488700866699,-0.13805601000785828,-0.018085476804372003,0.04045221981257363,-0.008056010007858272
0.4796834886074066,0.36851418018341064,-0.13745516538619995,-0.017973964298020118,0.04115504054718727,-0.007455165386199947
0.4801759421825409,0.3682461678981781,-0.13715651631355286,-0.01756626774300274,0.04162708792027975,-0.007156516313552852
0.480668306350708,0.3679523468017578,-0.13684706389904022,-0.017153969930412682,0.04207575699188065,-0.006847063899040218
0.48116007447242737,0.3676324188709259,-0.1365363448858261,-0.016737574349430906,0.04250063041129537,-0.006536344885826106
0.4819086790084839,0.3674362003803253,-0.13560359179973602,-0.016059645380406162,0.043051404355620326,-0.0056035917997360185
0.48236197233200073,0.3670499920845032,-0.1352551430463791,-0.015672327491072724,0.043414258758929625,-0.005255143046379085
0.48281317949295044,0.36663582921028137,-0.13490916788578033,-0.015282392480569895,0.043751107350452956,-0.00490916788578033
0.4832366406917572,0.3667607307434082,-0.13468246161937714,-0.014915497016354085,0.04462884698558911,-0.004682461619377132
0.4837230443954468,0.36630311608314514,-0.13438409566879272,-0.014480949527557185,0.04492577434495276,-0.00438409566879272
0.48393604159355164,0.36604738235473633,-0.1337854564189911,-0.01431509595764524,0.04542616329081062,-0.0037854564189910844
0.4844077527523041,0.3655320107936859,-0.1334560066461563,-0.013885812818380527,0.04566837129513257,-0.0034560066461563066
0.48480239510536194,0.3652227520942688,-0.1329837441444397,-0.013528879906345881,0.04611802483252336,-0.002983744144439693
0.4852604568004608,0.3646525740623474,-0.1326356679201126,-0.01310380616372192,0.046307967076942125,-0.0026356679201126054
