x,y,z,u,v,w,phi,theta,psi,p,q,r
0.09999999999999999,0.05000000000000002,0.0,-0.006289441090894937,0.006289316694043923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0993710558909105,0.05062893166940441,0.0,-0.006289192297193047,0.006288321548760592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0987421366611912,0.05125776382428047,0.0,-0.006288694719630422,0.006286331415653809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09811326718922815,0.05188639696584585,0.0,-0.006287948377890623,0.006283346609617865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09748447235143909,0.052514731626807636,0.0,-0.0062869533014967005,0.006279367602932476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09685577702128942,0.05314266838710088,0.0,-0.006285709529810918,0.006274395025187424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09622720606830833,0.053770107889619626,0.0,-0.006284217112034335,0.00626842966318375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0955987843571049,0.054396950855938,0.0,-0.006282476107201812,0.006261472460806564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09497053674638471,0.05502309810201866,0.0,-0.006280486584184092,0.006253524518880574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0943424880879663,0.055648450553906714,0.0,-0.00627824862168086,0.006244587094991552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09371466322579822,0.05627290926340587,0.0,-0.006275762308220467,0.0062346616032891294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09308708699497617,0.05689637542373478,0.0,-0.006273027742154519,0.006223749614262877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09245978422076072,0.05751875038516107,0.0,-0.006270045031655375,0.006211852854493549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09183277971759518,0.058139935670610425,0.0,-0.006266814294711293,0.0061989732063807285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09120609828812405,0.0587598329912485,0.0,-0.006263335659121294,0.006185112707843485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09057976472221192,0.059378344262032846,0.0,-0.006259609262491694,0.006170273551999381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08995380379596275,0.059995371617232784,0.0,-0.006255635252228192,0.006154458086816625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08932824027073993,0.06061081742591445,0.0,-0.0062514137855329555,0.00613766881474305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08870309889218664,0.06122458430738875,0.0,-0.0062469450293951845,0.006119908392309414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08807840438924712,0.06183657514661969,0.0,-0.006242229160588336,0.0061011796297100185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08745418147318829,0.062446693109590695,0.0,-0.006237266365657912,0.0060814854903566695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
