x,y,z,u,v,w,phi,theta,psi,p,q,r
0.12452829813802542,0.06297167387342123,0.0,-0.3530259478640932,0.35298543613102956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12405661493533246,0.06344327311488268,0.0,-0.35304270062561527,0.3529686730414505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12342773302319222,0.0640719560215846,0.0,-0.3531673044720336,0.3530303298475457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12264167727851458,0.06485762311835981,0.0,-0.3532175773205594,0.35298000209555125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12185571482286404,0.06564291717341361,0.0,-0.35317447255984824,0.352790385951348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12106987674684246,0.066427713931328,0.0,-0.35291956801738833,0.35234746090068647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12028419413613162,0.0672118892153712,0.0,-0.3526160730351864,0.351814664357818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11949869807026342,0.06799531894714597,0.0,-0.3520546255991279,0.3509831272390207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11871341962139062,0.06877787916622222,0.0,-0.35139867800432795,0.3500166185840059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11792838985305756,0.069559446049751,0.0,-0.35064865565684367,0.3489160350480113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11714363981897152,0.07033989593205678,0.0,-0.34980504269225443,0.3476823954748132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11635920056177415,0.07111910532420472,0.0,-0.34886838153811744,0.34631683963546056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11557510311181358,0.07189695093354016,0.0,-0.3478392724165198,0.3448206268116743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.114791378485917,0.07267330968319691,0.0,-0.3467183728003517,0.3431951342390225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11400805768616365,0.0734480587315714,0.0,-0.34550639682693757,0.34144185541514055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11322517169865845,0.07422107549175974,0.0,-0.3442041146579544,0.339562398263804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11244275149230633,0.07499223765095434,0.0,-0.342812351796156,0.33755848316723436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1116608280175871,0.07576142318979713,0.0,-0.3413319883543072,0.3354319408641999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11087943220533118,0.0765285104016866,0.0,-0.339763958281338,0.3331847102210602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11009859496549612,0.07729337791203499,0.0,-0.33810924854097923,0.33081883587344496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10931834718594376,0.07805590469747327,0.0,-0.3363688982496702,0.32833646574772246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10853871973121845,0.07881597010500035,0.0,-0.33454399776953453,0.3257398484607561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10775974344132615,0.07957345387107378,0.0,-0.3326356877615631,0.32303133060571376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10698144913051444,0.08032823614063878,0.0,-0.33064515819727114,0.32021335392501954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1062038675860536,0.08108019748609256,0.0,-0.32857364733076294,0.31728845237536657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10542702956701878,0.08182921892618134,0.0,-0.3264224406315219,0.31425924908810926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10465096580307318,0.08257518194482623,0.0,-0.324192869680835,0.3111284532310249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10387570699325256,0.083317968509876,0.0,-0.3218863110313433,0.3078988567742171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10310128380475078,0.08405746109178283,0.0,-0.319504185030989,0.3045733311647104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10232772687170674,0.084793542682199,0.0,-0.31704795461344887,0.30115482391523524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10155506679399255,0.08552609681249071,0.0,-0.31451912405610194,0.2976463551116483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10078333413600313,0.08625500757216674,0.0,-0.3119192377054725,0.29405101384256854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10001255942544704,0.08698015962721867,0.0,-0.3092498786742317,0.29037195455876486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09924277315213906,0.08770143823836998,0.0,-0.3065126675069121,0.28661239336330785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09847400576679391,0.08841872927923101,0.0,-0.30370926082083155,0.2827756042424203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09770628767982187,0.08913191925435689,0.0,-0.30084134991960454,0.2788649152383666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09693964926012572,0.08984089531720568,0.0,-0.29791065938215655,0.2748837045710109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09617412083389938,0.09054554528799398,0.0,-0.2949189456286651,0.27083539671325435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09540973268342846,0.09124575767144665,0.0,-0.29186799546554687,0.2667234584263163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0946465150458922,0.09194142167443871,0.0,-0.28875962461000776,0.26255139475925116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
