x,y,z,u,v,w,phi,theta,psi,p,q,r
0.08748774750421535,0.13312212993907455,0.0,-0.006949709597073841,0.0006250200736410138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0870902684792902,0.13315368521032134,0.0,-0.006954330376881494,0.0005599317919766883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08659316339812353,0.13318904723210745,0.0,-0.006959439347184756,0.00047851751187643374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0859963834416658,0.13322658340458932,0.0,-0.006964775382834881,0.00038065234739945554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08529990590338231,0.13326464863932927,0.0,-0.0069700660054156285,0.0002663817116152093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08460289930284075,0.1332912868104908,0.0,-0.006973494692152539,0.00015169100493928053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0839055498336255,0.13330645591098472,0.0,-0.006975038736510861,3.675052638188063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08320804595997441,0.1333101309636229,0.0,-0.006974686785223323,-7.834889791827733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08251057728145209,0.13330229607383107,0.0,-0.00697242748502251,-0.00019357320815919073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08181333453294982,0.13328293875301514,0.0,-0.006968249482641148,-0.00030899052394490437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0811165095846857,0.13325203970062066,0.0,-0.006962152778079156,-0.0004245100191366258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0804202943068778,0.133209588698707,0.0,-0.006954103311534593,-0.0005403133460119795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07972488397572433,0.1331555573641058,0.0,-0.006944101083007418,-0.0006561280261545882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0790304738674236,0.13308994456149034,0.0,-0.0069321687990323,-0.0007719994726339076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07833725698752038,0.13301274461422696,0.0,-0.006918261046539923,-0.0008878822723806007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07764543088286638,0.1329239563869889,0.0,-0.006902377825530265,-0.0010037877786619623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07695519310031333,0.13282357760912272,0.0,-0.006884541842538038,-0.0011196138120719052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07626673891605955,0.13271161622791552,0.0,-0.0068647303910284885,-0.001235235486669793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0755802658769567,0.13258809267924854,0.0,-0.006842966177536328,-0.001350573329584088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07489596925920307,0.1324530353462901,0.0,-0.006819226495526889,-0.0014656727538842063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07421404660965038,0.13230646807090168,0.0,-0.0067935454048022115,-0.0015804088736295113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07353469206917015,0.13214842718353875,0.0,-0.006765911552094922,-0.001694838455156595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07285810091396065,0.1319789433380231,0.0,-0.006736336290672336,-0.0018087571396532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07218446728489343,0.13179806762405777,0.0,-0.006704876386871204,-0.001922130867317692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07151397964620632,0.131605854537326,0.0,-0.006671441014552811,-0.0020351185838925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07084683554475103,0.13140234267893675,0.0,-0.006636132353123186,-0.002147436457694155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07018322230943871,0.13118759903316732,0.0,-0.006598973109117038,-0.0022590844887227747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06952332499852701,0.13096169058429505,0.0,-0.00655987245639561,-0.0023702216227209994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06886733775288745,0.13072466842202296,0.0,-0.006518977987434329,-0.002480495908401389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06821543995414402,0.1304766188311828,0.0,-0.006476232935896564,-0.002590088998041291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06756781666055436,0.13021760993137868,0.0,-0.006431637301782216,-0.0026988987122346965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06692465293037614,0.1299477200601552,0.0,-0.00638529326449743,-0.00280682287157552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0662861236039264,0.12966703777299768,0.0,-0.006337132704438122,-0.0029139295956678458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
