x,y,z,u,v,w,phi,theta,psi,p,q,r
0.09962263851042033,0.050377339098736984,0.0,-0.35353391992883354,0.35349336318789004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09924529194826598,0.050754618491906156,0.0,-0.3535507005951385,0.35347657091806495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09874218641855378,0.051257564817267676,0.0,-0.35358216833359263,0.35344507487483906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09811334182281167,0.05188609849468786,0.0,-0.3536325249194926,0.3533946595165708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09748457185829126,0.0525143337387309,0.0,-0.2829269994587763,0.2826947278485727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09685590139747398,0.05314217114506241,0.0,-0.21221518181803034,0.21200109177686907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0962273553089053,0.05376951137229696,0.0,-0.14149287569071176,0.14131795237825182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09559895845621075,0.054396255157716775,0.0,-0.07075588249105956,0.07064951675276213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09497073569711251,0.05502230333297778,0.0,-4.43753383445983e-10,4.420080423505262e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09434271188244607,0.05564755683980081,0.0,-4.428316221990983e-10,4.4064345415017307e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09371491185517722,0.05627191674564542,0.0,-4.4179146030536305e-10,4.391105717408348e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09308736044941932,0.05689528425936378,0.0,-4.406335603048645e-10,4.374108039198687e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09246008248945087,0.05751756074683214,0.0,-4.3935865804378687e-10,4.3554571099322386e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09183310278873362,0.058138647746557526,0.0,-4.37967562021514e-10,4.3351700286662785e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09120644614893093,0.05875844698525713,0.0,-4.36461152674865e-10,4.3132653695656543e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09058013735892678,0.05937686039340781,0.0,-4.348403816033018e-10,4.2897631592705867e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08995420119384506,0.059993790120763474,0.0,-4.3310627073235645e-10,4.2646848525193316e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08932866241406968,0.06060913855183771,0.0,-4.3125991142170714e-10,4.238053306114942e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08870354576426495,0.06122280832134928,0.0,-4.293024635111708e-10,4.2098927511973345e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0880788759723969,0.06183470232962799,0.0,-4.2723515431312167e-10,4.1802287639335793e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08745467774875501,0.062444723757978625,0.0,-4.250592775467252e-10,4.14908823461183e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08683097578497477,0.0630527760840003,0.0,-4.227761922194688e-10,4.116499335225402e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08620779475306092,0.06365876309685904,0.0,-4.203873214526089e-10,4.0824914855477335e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08558515930441156,0.064262588912511,0.0,-4.1789415125642435e-10,4.0470953177912014e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08496309406884288,0.06486415798887404,0.0,-4.152982292526372e-10,4.0103426398608795e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08434162365361503,0.06546337514094508,0.0,-4.126011633480394e-10,3.9722663972813655e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08372077264245856,0.06606014555586101,0.0,-4.0980462035877933e-10,3.9329006338303186e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08310056559460205,0.06665437480790079,0.0,-4.0691032458841705e-10,3.892280450949999e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08248102704380063,0.06724596887342628,0.0,-4.039200563593726e-10,3.850441965975235e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0818621814973654,0.0678348341457592,0.0,-4.0083565050068394e-10,3.807422269249108e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08124405343519406,0.06842087744999258,0.0,-3.976589947932073e-10,3.763259380181382e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0806266673088025,0.0690040060577334,0.0,-3.943920283735664e-10,3.7179922023073644e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08001004754035763,0.06958412770177494,0.0,-3.910367400990621e-10,3.67166047741462e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07939421852171125,0.070161150590696,0.0,-3.8759516687454104e-10,3.624304738793915e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07877920461343513,0.07073498342338481,0.0,-3.8406939194373673e-10,3.5759662636857285e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07816503014385749,0.07130553540348551,0.0,-3.804615431459779e-10,3.5266870249797164e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07755171940810057,0.07187271625376455,0.0,-3.7677379114104645e-10,3.47650964224184e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0769392966671195,0.07243643623039517,0.0,-3.7300834760312426e-10,3.425477332127484e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
