x,y,z,u,v,w,phi,theta,psi,p,q,r
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008560000000000002,0.0,-0.0013696000000000003,0.24300000000000005,0.0,-0.3888000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.005792000000000002,0.0,-0.009267200000000001,0.768,0.0,-1.2288,0.0,0.0,0.0,0.0,0.0,0.0
0.016308000000000007,0.0,-0.02609280000000001,1.323,0.0,-2.1168,0.0,0.0,0.0,0.0,0.0,0.0
0.03174400000000001,0.0,-0.05079040000000001,1.7280000000000002,0.0,-2.7648000000000006,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,-0.08,1.875,0.0,-2.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
0.06825600000000002,0.0,-0.10920960000000005,1.727999999999998,0.0,-2.7647999999999966,0.0,0.0,0.0,0.0,0.0,0.0
0.08369199999999997,0.0,-0.13390719999999995,1.3230000000000004,0.0,-2.1168000000000005,0.0,0.0,0.0,0.0,0.0,0.0
0.09420800000000007,0.0,-0.1507328000000001,0.7680000000000007,0.0,-1.228800000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.09914400000000018,0.0,-0.15863040000000025,0.24299999999999145,0.0,-0.38879999999998627,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,-0.16,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09936806194361286,0.0,-0.1601284,-0.17939363049307905,0.0,-0.03644999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.09572408268388513,0.0,-0.1608688,-0.5669724618052868,0.0,-0.11519999999999989,0.0,0.0,0.0,0.0,0.0,0.0
0.08796069413135336,0.0,-0.1624462,-0.9766986549067636,0.0,-0.1984499999999998,0.0,0.0,0.0,0.0,0.0,0.0
0.07656513824538148,0.0,-0.1647616,-1.2756880390618954,0.0,-0.25919999999999976,0.0,0.0,0.0,0.0,0.0,0.0
0.06308773035121831,0.0,-0.16749999999999998,-1.3842101118293133,0.0,-0.2812499999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.04961032245705512,0.0,-0.1702384,-1.2756880390618937,0.0,-0.25919999999999943,0.0,0.0,0.0,0.0,0.0,0.0
0.03821476657108328,0.0,-0.17255379999999998,-0.9766986549067638,0.0,-0.19844999999999988,0.0,0.0,0.0,0.0,0.0,0.0
0.03045137801855144,0.0,-0.17413119999999999,-0.5669724618052873,0.0,-0.11519999999999998,0.0,0.0,0.0,0.0,0.0,0.0
0.02680739875882364,0.0,-0.17487160000000002,-0.1793936304930727,0.0,-0.03644999999999868,0.0,0.0,0.0,0.0,0.0,0.0
0.02617546070243662,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026398591506354294,4.701108486041397e-05,-0.175,0.06334203896261088,0.013345436473224993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027685242964459015,0.0003180936956910254,-0.175,0.20019212314109114,0.04217816959439009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03042641531726073,0.0008956270699808775,-0.175,0.34486221212977025,0.07265848746533606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03445006845893506,0.001743364343234791,-0.175,0.45043227706745514,0.09490088158737771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039208802052768076,0.002745974582968105,-0.175,0.4887503006374295,0.10297404686130394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04396753564660111,0.0037485848227014214,-0.175,0.4504322770674546,0.0949008815873776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047991188788275414,0.004596322095955331,-0.175,0.3448622121297704,0.07265848746533608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050732361141077154,0.005173855470245189,-0.175,0.2001921231410913,0.042178169594390136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0520190125991819,0.005444938081075806,-0.175,0.06334203896260863,0.013345436473224519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05224214340309953,0.00549194916593621,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05250957481612037,0.005643071547491688,-0.175,0.07591802963091465,0.042900395698576024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05405167931924051,0.006514496869171406,-0.175,0.2399384640186932,0.13558643578809212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05733708672499647,0.008371042388373981,-0.175,0.41333149465720187,0.23356882102558055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.062159599915872187,0.011096188511844018,-0.175,0.5398615440420598,0.30506948052320726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06786313715431654,0.014319191079223458,-0.175,0.5857872656706377,0.3310215717482718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0735666743927609,0.0175421936466029,-0.175,0.539861544042059,0.3050694805232069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0783891875836366,0.02026733977007293,-0.175,0.41333149465720204,0.23356882102558063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08167459498939258,0.022123885289275523,-0.175,0.23993846401869343,0.13558643578809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08321669949251276,0.022995310610955257,-0.175,0.07591802963091196,0.042900395698574505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08348413090553354,0.023146432992510707,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
