0.12499999999999999,0.06250000000000001,0.0,1.0,0.0,0.0,0.0,-0.007861801363618637,0.007861645867554973,0.0,0.0,0.0,0.0
0.12492135696691126,0.0625786372294156,-3.2351329615210037e-12,0.9999999801439873,-0.000127040507423218,-0.00015302220478124548,1.2527538597208507e-5,-0.007871809112984058,0.00786995420002092,-1.9404777725403243e-9,-0.05081675669263243,-0.061208412679811454,0.0050110687305000914
0.124842369831373,0.06265756094806416,-1.6091889693351885e-10,0.999999717855667,-0.00048187064551141165,-0.00057434012628664,4.7145379121210164e-5,-0.007939395704201083,0.007926391729578918,-4.668237430394129e-8,-0.09111646281531324,-0.10731773179065421,0.00883667731538917
0.12476222327949579,0.06273745927057055,-1.6432180715379255e-9,0.9999987661201015,-0.0010155261296735706,-0.001194481626861383,9.837986339651033e-5,-0.008110195690960031,0.008070720407431318,-3.117770926645373e-7,-0.1223470437722506,-0.14073768302714215,0.011660782994434921
0.12467970995117153,0.06281937214633064,-8.286903557763737e-9,0.9999966543890941,-0.0016858303866270309,-0.0019552668128217025,0.00016161131413769278,-0.008417353043976835,0.008333767145271977,-1.1545292850930385e-6,-0.14577601005184845,-0.16357530295668932,0.013643947791616077
0.1245933447536398,0.06290460838498811,-2.8331719508578604e-8,0.9999930120516017,-0.002456550644728645,-0.0028083686760626216,0.00023296410530071224,-0.008883592210528087,0.008738671768265835,-3.091720892414903e-6,-0.1625136654862827,-0.177664650893828,0.014925947134063257
0.12450145983571814,0.06299467437971742,-7.575276801630913e-8,0.9999876211480512,-0.0032966640029799127,-0.003714020168493542,0.0003092107714902815,-0.009523019910960506,0.009301982006383557,-6.743698840292467e-6,-0.1735338477510005,-0.18459559468941872,0.015628172062993963
0.12440228276905264,0.06309121309622127,-1.7096548836767296e-7,0.9999804255098934,-0.0041797161277378776,-0.00463985649379778,0.0003876878398506041,-0.010342686483039461,0.010034614545895253,-1.2767644676126012e-5,-0.17969021572514712,-0.18573906898028592,0.015855646237876796
0.12429400020991743,0.063195952069518,-3.408980816680026e-7,0.9999715149974601,-0.005083259571833874,-0.005559883377194519,0.00046622166628886794,-0.011343932611384765,0.010942698062326789,-2.179941622670434e-5,-0.18173181603833347,-0.18227220272226521,0.015698979788118305
0.12417480906357423,0.06331065930258051,-6.185018173712643e-7,0.9999610972979259,-0.00598836211695596,-0.006453564315823469,0.0005430630770591732,-0.012523546005607691,0.012028312808280735,-3.4400092871903116e-5,-0.18031555179895975,-0.1752008040605265,0.015236058541098175
0.12404295693924389,0.06343710609551112,-1.041787210345439e-6,0.9999494653785488,-0.006879173170979515,-0.007305011110507829,0.0006168292417261846,-0.013874749980736135,0.013290139013923672,-5.101488758249673e-5,-0.17601697205988098,-0.16537821813542286,0.014533460246044317
0.12389677348001811,0.0635770359469242,-1.6525552196598056e-6,0.9999369655271998,-0.007742541786346503,-0.008102271437215374,0.0006864521106214576,-0.015388043050224813,0.014724024611270243,-7.195320103800935e-5,-0.16934016841277222,-0.15352531421955976,0.013647909858401183
0.12373469396215693,0.06373213877042222,-2.4949616240881774e-6,0.9999239687428038,-0.00856768041784739,-0.00883670670265633,0.0007511328439162384,-0.01705190839490527,0.01632348203325782,-9.737498475839304e-5,-0.16072620651780234,-0.1402466339001585,0.01262746285813962
0.12355527638261987,0.0639040297594718,-3.6140063946793854e-6,0.9999108468611394,-0.009345867998330615,-0.009502446666153698,0.0008103012735654758,-0.018853409240765732,0.0180801223929716,-0.00012728906898559582,-0.15056044552668535,-0.12604495993155204,0.011512564550387709
