x,y,z,u,v,w,phi,theta,psi,p,q,r
0.24023534269199004,0.00018579686209744013,0.0,-0.0018579686209744101,0.001857968620974401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24060693641618497,0.00037159372419488026,0.0,0.001857968620974371,0.003715937241948802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24116432700247728,0.0007431874483897605,0.0,0.005573905862923191,0.003715937241948802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24190751445086708,0.0011147811725846408,0.0,0.009289843104872011,0.005573905862923203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24283649876135427,0.0016721717588769611,0.0,0.013005780346820832,0.005573905862923203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24413707679603636,0.002229562345169281,0.0,0.016721717588769572,0.007431874483897604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2458092485549133,0.0029727497935590416,0.0,0.013005780346820792,0.005573905862923204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24710982658959535,0.0035301403798513624,0.0,0.013005780346820792,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24841040462427744,0.004273327828241123,0.0,0.013005780346820832,0.005573905862923204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24971098265895952,0.004830718414533443,0.0,0.013005780346820832,0.007431874483897604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2510115606936416,0.005573905862923203,0.0,0.013005780346820832,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25231213872832364,0.0063170933113129634,0.0,0.013005780346820832,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2536127167630058,0.007060280759702725,0.0,0.013005780346820872,0.007431874483897605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2549132947976879,0.007803468208092485,0.0,0.013005780346820872,0.007431874483897605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25621387283236996,0.008546655656482246,0.0,0.013005780346820792,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25751445086705205,0.009289843104872006,0.0,0.013005780346820792,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25881502890173413,0.010033030553261768,0.0,0.013005780346820792,0.007431874483897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26011560693641617,0.010776218001651528,0.0,0.013005780346820792,0.005573905862923203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26141618497109825,0.011333608587943848,0.0,0.011147811725846382,0.007431874483897603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2625309661436829,0.012076796036333609,0.0,0.011147811725846384,0.005573905862923203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2636457473162675,0.012634186622625927,0.0,0.011147811725846384,0.007431874483897603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
