x,y,z,u,v,w,phi,theta,psi,p,q,r
0.5,0.24999999999999997,0.5,0.03144720545447455,0.03144658347022017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5031447205454475,0.253144658347022,0.5,0.031445961485965235,0.03144160774380289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.506289316694044,0.2562888191214023,0.5,0.031443473598153915,0.031431657078269115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5094336640538594,0.2594319848292292,0.5,0.03143974188945187,0.03141673304808967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5125776382428046,0.26257365813403816,0.5,0.031434766507484335,0.03139683801466231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.515721114893553,0.2657133419355044,0.5,0.031428547649055005,0.03137197512593726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5188639696584585,0.2688505394480981,0.5,0.031421085560169315,0.031342148315917084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5220060782144754,0.2719847542796898,0.5,0.03141238053600892,0.03130736230403275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5251473162680763,0.2751154905100931,0.5,0.0314024329209206,0.03126762259440308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5282875595601684,0.2782422527695334,0.5,0.03139124310840513,0.03122293547495769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5314266838710089,0.2813645463170292,0.5,0.03137881154110178,0.031173308016446133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5345645650251191,0.2844818771186738,0.5,0.03136513871077273,0.031118748071314317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5377010788961963,0.2875937519258052,0.5,0.03135022515827757,0.031059264272467746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5408361014120241,0.290699678353052,0.5,0.0313340714735566,0.030994866031904267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5439695085593798,0.2937991649562424,0.5,0.03131667829560647,0.030925563539217493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5471011763889404,0.29689172131016417,0.5,0.03129804631245903,0.030851367759996973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5502309810201863,0.29997685808616387,0.5,0.03127817626114138,0.03077229043408347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5533587986463004,0.3030540871295722,0.5,0.03125706892766478,0.030688344073715457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5564845055390669,0.30612292153694376,0.5,0.031234725146975784,0.030599541961546795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5596079780537645,0.30918287573309844,0.5,0.0312111458029396,0.030505898148548427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5627290926340585,0.3122334655479533,0.5,0.031186331828289005,0.030407427451783486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5658477258168874,0.31527420829313163,0.5,0.03116028420460215,0.030304145452061948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5689637542373476,0.3183046228383378,0.5,0.031133003962252603,0.03019606849147649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5720770546335728,0.3213242296874855,0.5,0.03110449218037603,0.030083213670814568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5751875038516104,0.32433255105456693,0.5,0.03107474998682247,0.02996559884685779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5782949788502927,0.3273291109392527,0.5,0.031043778558114132,0.029843242629550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5813993567061041,0.33031343520220774,0.5,0.031011579119401,0.029716164379057775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5845005146180442,0.3332850516401135,0.5,0.030978152944406423,0.029584384202701042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5875983299124848,0.3362434900603836,0.5,0.030943501355381597,0.029447922951783556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.590692680048023,0.339188282355562,0.5,0.03090762572305339,0.02930680221827686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5937834426203283,0.34211896257738966,0.5,0.03087052746656549,0.02916104433141553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5968704953669849,0.3450350670105312,0.5,0.030832208053429566,0.029010672354165545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999537161723278,0.34793613424594777,0.5,0.03079266899945643,0.02885571007956278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6030329830722735,0.35082170525390405,0.5,0.030751911868710513,0.028696182026964334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6061081742591445,0.3536913234566005,0.5,0.03070993827343549,0.028532113438153317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6091791680864881,0.3565445348004158,0.5,0.030666749873995425,0.028363530273357584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6122458430738876,0.35938088782775157,0.5,0.030622348378808173,0.02819045920713359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6153080779117684,0.36219993374846493,0.5,0.030576735544284306,0.028012927624152528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6183657514661969,0.3650012265108802,0.5,0.03052991317474274,0.027830963614858262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6214187427836712,0.367784322872366,0.5,0.030481883122354114,0.02764459597103419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
