x,y,z,u,v,w,phi,theta,psi,p,q,r
0.12452829813802542,0.06297167387342123,0.5,-0.7060518957281864,0.7059708722620591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12405661493533246,0.06344327311488268,0.5,-0.7060854012512305,0.705937346082901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12342773302319222,0.0640719560215846,0.5,-0.7063346089440672,0.7060606596950914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12264167727851458,0.06485762311835981,0.5,-0.7064351546411188,0.7059600041911025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12185571482286404,0.06564291717341361,0.5,-0.7063489451196965,0.705580771902696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12106987674684246,0.066427713931328,0.5,-0.7058391360347767,0.7046949218013729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12028419413613162,0.0672118892153712,0.5,-0.7052321460703728,0.703629328715636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11949869807026342,0.06799531894714597,0.5,-0.7041092511982558,0.7019662544780414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11871341962139062,0.06877787916622222,0.5,-0.7027973560086559,0.7000332371680118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11792838985305756,0.069559446049751,0.5,-0.7012973113136873,0.6978320700960225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11714363981897152,0.07033989593205678,0.5,-0.6996100853845089,0.6953647909496264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11635920056177415,0.07111910532420472,0.5,-0.6977367630762349,0.6926336792709211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11557510311181358,0.07189695093354016,0.5,-0.6956785448330396,0.6896412536233486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.114791378485917,0.07267330968319691,0.5,-0.6934367456007035,0.686390268478045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11400805768616365,0.0734480587315714,0.5,-0.6910127936538751,0.6828837108302811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11322517169865845,0.07422107549175974,0.5,-0.6884082293159088,0.679124796527608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11244275149230633,0.07499223765095434,0.5,-0.685624703592312,0.6751169663344687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1116608280175871,0.07576142318979713,0.5,-0.6826639767086145,0.6708638817283998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11087943220533118,0.0765285104016866,0.5,-0.679527916562676,0.6663694204421204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11009859496549612,0.07729337791203499,0.5,-0.6762184970819585,0.6616376717468899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10931834718594376,0.07805590469747327,0.5,-0.6727377964993404,0.6566729314954449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10853871973121845,0.07881597010500035,0.5,-0.6690879955390691,0.6514796969215122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10775974344132615,0.07957345387107378,0.5,-0.6652713755231262,0.6460626612114275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10698144913051444,0.08032823614063878,0.5,-0.6612903163945423,0.6404267078500391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1062038675860536,0.08108019748609256,0.5,-0.6571472946615259,0.6345769047507331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10542702956701878,0.08182921892618134,0.5,-0.6528448812630439,0.6285184981762185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10465096580307318,0.08257518194482623,0.5,-0.64838573936167,0.6222569064620498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10387570699325256,0.083317968509876,0.5,-0.6437726220626866,0.6157977135484342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10310128380475078,0.08405746109178283,0.5,-0.639008370061978,0.6091466623294208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10232772687170674,0.084793542682199,0.5,-0.6340959092268977,0.6023096478304705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10155506679399255,0.08552609681249071,0.5,-0.6290382481122039,0.5952927102232966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10078333413600313,0.08625500757216674,0.5,-0.623838475410945,0.5881020276851371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10001255942544704,0.08698015962721867,0.5,-0.6184997573484634,0.5807439091175297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09924277315213906,0.08770143823836998,0.5,-0.6130253350138242,0.5732247867266157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09847400576679391,0.08841872927923101,0.5,-0.6074185216416631,0.5655512084848406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09770628767982187,0.08913191925435689,0.5,-0.6016826998392091,0.5577298304767332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09693964926012572,0.08984089531720568,0.5,-0.5958213187643131,0.5497674091420218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09617412083389938,0.09054554528799398,0.5,-0.5898378912573302,0.5416707934265087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09540973268342846,0.09124575767144665,0.5,-0.5837359909310937,0.5334469168526326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0946465150458922,0.09194142167443871,0.5,-0.5775192492200155,0.5251027895185023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09388449811216745,0.09263242722352577,0.5,-0.5711913523907457,0.5166454900356865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09312371202563441,0.0933186649823608,0.5,-0.5647560385223012,0.5080821574209936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09236418688098418,0.09400002636899404,0.5,-0.5582170944531373,0.4994199829479222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09160595272302835,0.09467640357305387,0.5,-0.5515783527011995,0.49066620197130145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09084903954551042,0.09534768957280536,0.5,-0.544843688361237,0.4818280857369189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
