x,y
33.19987487792969,31.19329833984375
32.77260971069336,31.650896072387695
32.3614387512207,32.123016357421875
31.965261459350586,32.60779571533203
31.583070755004883,33.103675842285156
31.213850021362305,33.60929489135742
30.85679054260254,34.12358093261719
30.511049270629883,34.645538330078125
30.175907135009766,35.17436599731445
29.8507022857666,35.7093620300293
29.534826278686523,36.24992370605469
29.227724075317383,36.7955207824707
28.928909301757812,37.345699310302734
28.63796043395996,37.90007781982422
28.35439682006836,38.458274841308594
28.077836990356445,39.01997375488281
27.807971954345703,39.584922790527344
27.544475555419922,40.152862548828125
27.287006378173828,40.72355651855469
27.035350799560547,41.29685592651367
26.789234161376953,41.872554779052734
26.548402786254883,42.450469970703125
26.312719345092773,43.030513763427734
26.081907272338867,43.61250686645508
25.855823516845703,44.19635772705078
25.63436508178711,44.78196334838867
25.41727638244629,45.36922836303711
25.204376220703125,45.958003997802734
24.995695114135742,46.54829788208008
24.7910213470459,47.1400032043457
24.590167999267578,47.73299789428711
24.393268585205078,48.32732391357422
24.199996948242188,48.92283630371094
24.01041030883789,49.5195426940918
23.82437515258789,50.11735534667969
23.64186668395996,50.71625900268555
23.462779998779297,51.316200256347656
23.287179946899414,51.91715621948242
23.11490821838379,52.51909255981445
22.946020126342773,53.12196731567383
22.78054428100586,53.72580337524414
22.61843490600586,54.330535888671875
22.48549461364746,54.941986083984375
22.429771423339844,55.56515884399414
22.45479393005371,56.190311431884766
22.561220169067383,56.80683517456055
22.747783660888672,57.40400314331055
23.011348724365234,57.9714241027832
23.34733772277832,58.499176025390625
23.749887466430664,58.978118896484375
24.21186637878418,59.40001678466797
24.725038528442383,59.75791549682617
25.280179977416992,60.046470642089844
25.867429733276367,60.262367248535156
26.476533889770508,60.40623092651367
27.096296310424805,60.49238204956055
27.721635818481445,60.481117248535156
28.339683532714844,60.384002685546875
28.939510345458984,60.20615005493164
29.510841369628906,59.95117950439453
30.044099807739258,59.62395477294922
30.5303955078125,59.23030471801758
30.96156883239746,58.77695083618164
31.330358505249023,58.271541595458984
31.630615234375,57.7226448059082
31.857837677001953,57.13969039916992
32.02517318725586,56.53643798828125
32.19256591796875,55.933128356933594
32.36455535888672,55.33113098144531
32.54107666015625,54.730430603027344
32.72201156616211,54.13105773925781
32.9072265625,53.53298568725586
33.09664535522461,52.93622970581055
33.290199279785156,52.3408088684082
33.487850189208984,51.746726989746094
33.689552307128906,51.154022216796875
33.89543914794922,50.562747955322266
34.10538101196289,49.972900390625
34.31937026977539,49.38451385498047
34.53744125366211,48.79762268066406
34.759708404541016,48.212310791015625
34.98631286621094,47.628665924072266
35.217193603515625,47.046695709228516
35.452518463134766,46.466514587402344
35.69260787963867,45.88828659057617
35.93739318847656,45.3120231628418
36.18741226196289,44.73802185058594
36.44264221191406,44.16631317138672
36.7037467956543,43.59726333618164
36.971065521240234,43.03110885620117
37.24519348144531,42.46821975708008
37.52687454223633,41.909080505371094
37.81712341308594,41.35432815551758
37.900001525878906,41.65092086791992
37.900001525878906,42.27701950073242
37.900001525878906,42.90311050415039
37.900001525878906,43.52920913696289
37.900001525878906,44.15530776977539
37.900001525878906,44.78139877319336
37.900001525878906,45.40749740600586
37.900001525878906,46.03358840942383
37.900001525878906,46.65968704223633
37.900001525878906,47.2857780456543
37.900001525878906,47.9118766784668
37.900001525878906,48.537967681884766
37.900001525878906,49.164066314697266
37.900001525878906,49.790164947509766
37.900001525878906,50.416255950927734
37.900001525878906,51.042354583740234
37.900001525878906,51.6684455871582
37.900001525878906,52.2945442199707
37.900001525878906,52.92063522338867
37.900001525878906,53.54673385620117
37.900001525878906,54.17282485961914
37.900001525878906,54.79892349243164
37.900001525878906,55.42502212524414
37.900001525878906,56.05111312866211
37.900001525878906,56.67721176147461
37.86259460449219,57.30097961425781
37.78538131713867,57.922298431396484
37.70816421508789,58.543617248535156
37.630950927734375,59.16492462158203
37.553733825683594,59.78623962402344
37.47651672363281,60.407562255859375
37.3993034362793,61.02887725830078
37.322086334228516,61.65019989013672
37.244873046875,62.27149963378906
37.16765594482422,62.892822265625
37.09043884277344,63.51414108276367
37.01322555541992,64.13545989990234
36.936012268066406,64.75675964355469
36.858795166015625,65.37808227539062
36.781578063964844,65.99940490722656
36.70436096191406,66.62071990966797
36.62714767456055,67.24203491210938
36.54993438720703,67.86334228515625
36.47271728515625,68.48466491699219
36.39550018310547,69.1059799194336
36.31828689575195,69.727294921875
36.24106979370117,70.34860229492188
36.163856506347656,70.96992492675781
36.086639404296875,71.59123992919922
36.009422302246094,72.21256256103516
35.93220901489258,72.83387756347656
35.8549919128418,73.45518493652344
35.77777862548828,74.07649993896484
35.7005615234375,74.69782257080078
35.62334442138672,75.31913757324219
35.5461311340332,75.94044494628906
35.46891784667969,76.56175994873047
35.391700744628906,77.1830825805664
35.314483642578125,77.80439758300781
35.237266540527344,78.42572021484375
35.16005325317383,79.0470199584961
35.08283996582031,79.66834259033203
35.00562286376953,80.28965759277344
34.92840576171875,80.91098022460938
34.851192474365234,81.53229522705078
34.77397537231445,82.15360260009766
34.69676208496094,82.77491760253906
34.619544982910156,83.396240234375
34.542327880859375,84.01756286621094
34.46511459350586,84.63886260986328
34.38789749145508,85.26018524169922
34.31068420410156,85.88150024414062
34.23346710205078,86.50282287597656
34.15625,87.12413787841797
34.079036712646484,87.74544525146484
34.00182342529297,88.36676025390625
33.92460632324219,88.98808288574219
33.847389221191406,89.6093978881836
33.77017593383789,90.23070526123047
33.69295883178711,90.85202026367188
33.615745544433594,91.47334289550781
33.55621337890625,92.09637451171875
33.56547164916992,92.7220458984375
33.64813232421875,93.34226989746094
33.80437469482422,93.94815826416016
34.032474517822266,94.53081512451172
34.329097747802734,95.0817642211914
34.68950271606445,95.59324645996094
35.1080322265625,96.05841827392578
35.57819747924805,96.47130584716797
36.093013763427734,96.82704162597656
36.64505386352539,97.12168884277344
37.226680755615234,97.3525161743164
37.830204010009766,97.51797485351562
38.44905471801758,97.60000610351562
39.07515335083008,97.5994644165039
39.699283599853516,97.5548095703125
40.31406021118164,97.43814086914062
40.91103744506836,97.2506103515625
41.48206329345703,96.99474334716797
42.01933670043945,96.67398071289062
42.51544952392578,96.29267883300781
42.963462829589844,95.85582733154297
43.3568115234375,95.36919403076172
43.689552307128906,94.83927917480469
43.95652770996094,94.27339935302734
44.15375900268555,93.67957305908203
44.278839111328125,93.06646728515625
44.35537338256836,92.44508361816406
44.4310188293457,91.82357025146484
44.50666046142578,91.20207214355469
44.582305908203125,90.58055877685547
44.6579475402832,89.95904541015625
44.73359298706055,89.33753967285156
44.809234619140625,88.7160415649414
44.88488006591797,88.09452819824219
44.96052551269531,87.47301483154297
45.036170959472656,86.85150146484375
45.111812591552734,86.22998809814453
45.18745803833008,85.60848999023438
45.263099670410156,84.98698425292969
45.3387451171875,84.36547088623047
45.414390563964844,83.74395751953125
45.49003219604492,83.1224594116211
45.565677642822266,82.50094604492188
45.64132308959961,81.87944030761719
45.71696472167969,81.25791931152344
45.79261016845703,80.63641357421875
45.86825180053711,80.0149154663086
45.94389724731445,79.39340209960938
46.0195426940918,78.77188873291016
46.09518814086914,78.15037536621094
46.17082977294922,77.52888488769531
46.24647521972656,76.9073715209961
46.32211685180664,76.28585815429688
46.397762298583984,75.66434478759766
46.47340774536133,75.04283142089844
46.549049377441406,74.42133331298828
46.62469482421875,73.79981994628906
46.700340270996094,73.17831420898438
46.77598190307617,72.55680084228516
46.851627349853516,71.935302734375
46.927268981933594,71.31378936767578
47.00291442871094,70.69227600097656
47.07855987548828,70.07076263427734
47.154205322265625,69.44924926757812
47.2298469543457,68.8277587890625
47.30549240112305,68.20624542236328
47.381134033203125,67.58473205566406
47.45677947998047,66.96321868896484
47.53242492675781,66.34170532226562
47.60806655883789,65.72020721435547
47.683712005615234,65.09869384765625
47.75935745239258,64.47718811035156
47.834999084472656,63.85567092895508
47.91064453125,63.23417663574219
47.98628616333008,62.61266326904297
48.05734634399414,63.00939178466797
48.12739181518555,63.631561279296875
48.19743728637695,64.25373077392578
48.26748275756836,64.87588500976562
48.337528228759766,65.498046875
48.40757369995117,66.12022399902344
48.47761917114258,66.74238586425781
48.54766082763672,67.36454010009766
48.617706298828125,67.98670959472656
48.68775177001953,68.60887908935547
48.75779724121094,69.23104858398438
48.827842712402344,69.85321044921875
48.89788818359375,70.4753646850586
48.967933654785156,71.0975341796875
49.03797912597656,71.7197036743164
49.10802459716797,72.34187316894531
49.178070068359375,72.96401977539062
49.24811553955078,73.58618927001953
49.31816101074219,74.20835876464844
49.388206481933594,74.83052825927734
49.458251953125,75.45269775390625
49.52829360961914,76.07484436035156
49.59833908081055,76.69701385498047
49.66838455200195,77.31918334960938
49.73843002319336,77.94135284423828
49.808475494384766,78.56350708007812
49.87852096557617,79.1856689453125
49.94856643676758,79.8078384399414
50.018611907958984,80.43000793457031
50.08865737915039,81.05217742919922
50.15869903564453,81.67433166503906
50.22874450683594,82.29650115966797
50.298789978027344,82.91866302490234
50.36883544921875,83.54083251953125
50.438880920410156,84.1629867553711
50.50892639160156,84.78515625
50.57897186279297,85.4073257446289
50.649017333984375,86.02949523925781
50.71906280517578,86.65165710449219
50.78910446166992,87.27381134033203
50.85914993286133,87.89598083496094
50.929195404052734,88.51815032958984
50.99924087524414,89.14031982421875
51.06928634643555,89.76246643066406
51.13933181762695,90.38463592529297
51.20937728881836,91.00680541992188
51.279422760009766,91.62897491455078
51.34946823120117,92.25114440917969
51.42208480834961,92.87297058105469
51.54724884033203,93.48607635498047
51.74292755126953,94.0804214477539
52.006202697753906,94.64810180664062
52.33306121826172,95.18167877197266
52.71879959106445,95.67439270019531
53.15821075439453,96.11991882324219
53.64564895629883,96.51229858398438
54.175045013427734,96.8459243774414
54.73973846435547,97.11546325683594
55.33233642578125,97.31632232666016
55.94474411010742,97.44470977783203
56.56815719604492,97.49832153320312
57.1942253112793,97.5
57.814483642578125,97.42361450195312
58.42008590698242,97.26615905761719
59.00271987915039,97.03799438476562
59.55381774902344,96.74164581298828
60.06535339355469,96.3813247680664
60.53010940551758,95.96235656738281
60.94166564941406,95.49102783203125
61.29440689086914,94.97421264648438
61.58355712890625,94.41930389404297
61.80525207519531,93.83415985107422
61.956600189208984,93.22700500488281
62.03596878051758,92.6063232421875
62.04304885864258,91.98062133789062
61.98393630981445,91.35749053955078
61.91381072998047,90.73533630371094
61.843685150146484,90.11320495605469
61.7735595703125,89.49104309082031
61.70343017578125,88.86888122558594
61.63330078125,88.2467269897461
61.563175201416016,87.62456512451172
61.493045806884766,87.00241088867188
61.42292022705078,86.3802490234375
61.35279083251953,85.75808715820312
61.28266525268555,85.13593292236328
61.21253967285156,84.51380157470703
61.14241027832031,83.89164733886719
61.07228469848633,83.26948547363281
61.00215530395508,82.64732360839844
60.932029724121094,82.0251693725586
60.861900329589844,81.40300750732422
60.791770935058594,80.78085327148438
60.72164535522461,80.15869140625
60.65151596069336,79.53652954101562
60.58139419555664,78.9144058227539
60.51126480102539,78.29224395751953
60.44113540649414,77.67008972167969
60.371009826660156,77.04792785644531
60.300880432128906,76.42576599121094
60.23075485229492,75.8036117553711
60.16062545776367,75.18144989013672
60.09049987792969,74.55929565429688
60.02037048339844,73.9371337890625
59.95024490356445,73.31500244140625
59.88011932373047,72.6928482055664
59.80998992919922,72.07068634033203
59.739864349365234,71.44853210449219
59.669734954833984,70.82637023925781
59.599605560302734,70.20420837402344
59.52947998046875,69.5820541381836
59.4593505859375,68.95989227294922
59.389225006103516,68.33773803710938
59.31909942626953,67.71560668945312
59.24897003173828,67.09344482421875
59.1788444519043,66.4712905883789
59.10871505737305,65.84912872314453
59.03858947753906,65.22697448730469
58.96846008300781,64.60481262207031
58.89833450317383,63.9826545715332
58.82820510864258,63.36049270629883
58.75807571411133,62.73833465576172
58.68795394897461,62.116207122802734
58.61782455444336,61.494049072265625
58.547698974609375,60.871891021728516
58.477569580078125,60.24972915649414
58.407440185546875,59.62757110595703
58.33731460571289,59.00541305541992
58.26718521118164,58.38325500488281
58.197059631347656,57.7610969543457
58.126930236816406,57.13893508911133
58.099998474121094,56.514373779296875
58.099998474121094,55.888275146484375
58.099998474121094,55.262176513671875
58.099998474121094,54.636077880859375
58.099998474121094,54.009979248046875
58.099998474121094,53.383880615234375
58.099998474121094,52.757781982421875
58.099998474121094,52.131683349609375
58.099998474121094,51.505584716796875
58.099998474121094,50.879486083984375
58.099998474121094,50.25341796875
58.099998474121094,49.6273193359375
58.099998474121094,49.001220703125
58.099998474121094,48.3751220703125
58.099998474121094,47.7490234375
58.099998474121094,47.1229248046875
58.099998474121094,46.496826171875
58.099998474121094,45.8707275390625
58.099998474121094,45.24462890625
58.099998474121094,44.618560791015625
58.099998474121094,43.992462158203125
58.099998474121094,43.366363525390625
58.099998474121094,42.740264892578125
58.099998474121094,42.114166259765625
58.099998474121094,41.488067626953125
58.099998474121094,40.861968994140625
58.099998474121094,40.235870361328125
58.099998474121094,39.609771728515625
58.099998474121094,38.98370361328125
58.099998474121094,38.35760498046875
58.099998474121094,37.73150634765625
58.099998474121094,37.10540771484375
58.099998474121094,36.47930908203125
58.243797302246094,35.97047805786133
58.85393142700195,35.830257415771484
59.458274841308594,35.66677474975586
60.05619430541992,35.481170654296875
60.64705276489258,35.2742919921875
61.23007583618164,35.046173095703125
61.800819396972656,34.788944244384766
62.35833740234375,34.50414276123047
62.9022216796875,34.194122314453125
63.43242263793945,33.861202239990234
63.9489631652832,33.5074348449707
64.45207214355469,33.13482666015625
64.9420394897461,32.74513244628906
65.41924285888672,32.339900970458984
65.88414764404297,31.920576095581055
66.33720397949219,31.48845100402832
66.77881622314453,31.044654846191406
67.20947265625,30.59023094177246
67.62964630126953,30.126087188720703
68.03977966308594,29.653017044067383
68.44029998779297,29.171804428100586
68.83159637451172,28.683074951171875
69.21398162841797,28.18733787536621
69.5879135131836,27.685178756713867
69.95372772216797,27.177080154418945
70.3117446899414,26.663450241088867
70.66217041015625,26.144634246826172
71.00540161132812,25.62097930908203
71.3416519165039,25.092863082885742
71.67121887207031,24.560504913330078
71.9942398071289,24.024171829223633
72.31095123291016,23.484146118164062
72.62159729003906,22.940563201904297
72.92630004882812,22.393596649169922
73.22529602050781,21.84351348876953
73.51873779296875,21.29043197631836
73.80667114257812,20.73448371887207
74.08940887451172,20.175853729248047
74.36674499511719,19.614559173583984
74.6390609741211,19.050762176513672
74.90634155273438,18.48463249206543
75.16865539550781,17.916122436523438
75.42601013183594,17.345361709594727
75.67841339111328,16.772401809692383
75.9259033203125,16.197307586669922
76.1684799194336,15.6201171875
76.40594482421875,15.040800094604492
76.63822174072266,14.459376335144043
76.86503601074219,13.87580394744873
77.08570861816406,13.289922714233398
77.29947662353516,12.701464653015137
77.47352600097656,12.100488662719727
77.56805419921875,11.482037544250488
77.5800552368164,10.856515884399414
77.50879669189453,10.234957695007324
77.35568237304688,9.628355026245117
77.12370300292969,9.0472993850708
76.8172836303711,8.501832008361816
76.44196319580078,8.001294136047363
76.0043716430664,7.554156303405762
75.51222229003906,7.167862892150879
74.97422790527344,6.848425388336182
